scaffold	start	end	mid	sites
OphioH327chr_3	1410010	1411140	15166218	100
OphioH327chr_3	1411152	1412567	15167503	100
OphioH327chr_3	1412575	1414040	15168951	100
OphioH327chr_3	1415566	1416520	15171686	100
OphioH327chr_3	1417430	1419612	15174164	100
OphioH327chr_3	1419642	1421593	15176261	100
OphioH327chr_3	1421602	1422476	15177682	100
OphioH327chr_3	1422489	1423572	15178674	100
OphioH327chr_3	1430095	1431184	15186283	100
OphioH327chr_3	1431220	1432400	15187453	100
OphioH327chr_3	1432427	1433422	15188568	100
OphioH327chr_3	1433424	1434332	15189521	100
OphioH327chr_3	1434345	1435321	15190476	100
OphioH327chr_3	1437173	1439158	15193809	100
OphioH327chr_3	1440975	1442527	15197394	100
OphioH327chr_3	1442530	1444678	15199247	100
OphioH327chr_3	1446382	1447715	15202692	100
OphioH327chr_3	1448872	1449756	15204957	100
OphioH327chr_3	1453117	1454116	15209260	100
OphioH327chr_3	1455542	1457256	15212042	100
OphioH327chr_3	1457259	1458752	15213649	100
OphioH327chr_3	1458764	1460340	15215195	100
OphioH327chr_3	1460354	1462414	15217027	100
OphioH327chr_3	1462432	1464658	15219188	100
OphioH327chr_3	1464661	1465574	15220761	100
OphioH327chr_3	1465577	1466997	15221930	100
OphioH327chr_3	1467000	1468353	15223320	100
OphioH327chr_3	1468363	1469754	15224702	100
OphioH327chr_3	1472002	1473042	15228165	100
OphioH327chr_3	1476518	1477501	15232653	100
OphioH327chr_3	1477507	1478401	15233597	100
OphioH327chr_3	1478403	1479175	15234432	100
OphioH327chr_3	1483134	1484570	15239495	100
OphioH327chr_3	1491104	1492791	15247591	100
OphioH327chr_3	1492802	1494210	15249149	100
OphioH327chr_3	1495106	1496311	15251352	100
OphioH327chr_3	1497511	1498760	15253779	100
OphioH327chr_3	1500274	1502041	15256801	100
OphioH327chr_3	1503884	1505301	15260236	100
OphioH327chr_3	1509251	1511163	15265850	100
OphioH327chr_3	1514524	1516049	15270930	100
OphioH327chr_3	1516920	1518533	15273370	100
OphioH327chr_3	1520485	1521618	15276695	100
OphioH327chr_3	1524309	1525496	15280546	100
OphioH327chr_3	1525551	1526701	15281769	100
OphioH327chr_3	1532045	1533331	15288331	100
OphioH327chr_3	1533352	1534792	15289715	100
OphioH327chr_3	1539483	1540595	15295682	100
OphioH327chr_3	1540651	1542090	15297014	100
OphioH327chr_3	1553085	1554697	15309534	100
OphioH327chr_3	1554709	1557133	15311564	100
OphioH327chr_3	1557134	1558379	15313400	100
OphioH327chr_3	1558415	1560200	15314951	100
OphioH327chr_3	1561144	1561985	15317208	100
OphioH327chr_3	1561993	1563857	15318568	100
OphioH327chr_3	1563925	1565162	15320187	100
OphioH327chr_3	1565179	1566310	15321388	100
OphioH327chr_3	1566340	1568582	15323104	100
OphioH327chr_3	1568591	1569980	15324929	100
OphioH327chr_3	1569992	1571006	15326142	100
OphioH327chr_3	1571009	1572472	15327384	100
OphioH327chr_3	1572478	1574559	15329162	100
OphioH327chr_3	1576033	1577442	15332381	100
OphioH327chr_3	1577475	1578774	15333768	100
OphioH327chr_3	1578777	1579980	15335022	100
OphioH327chr_3	1579986	1580857	15336065	100
OphioH327chr_3	1580859	1581742	15336944	100
OphioH327chr_3	1587389	1588804	15343740	100
OphioH327chr_3	1588805	1590100	15345096	100
OphioH327chr_3	1590102	1592231	15346810	100
OphioH327chr_3	1594445	1595593	15350662	100
OphioH327chr_3	1595600	1596621	15351754	100
OphioH327chr_3	1598260	1599879	15354713	100
OphioH327chr_3	1599881	1601399	15356283	100
OphioH327chr_3	1601403	1602501	15357595	100
OphioH327chr_3	1602506	1604031	15358912	100
OphioH327chr_3	1604036	1605602	15360462	100
OphioH327chr_3	1605605	1607615	15362253	100
OphioH327chr_3	1607624	1609643	15364277	100
OphioH327chr_3	1609647	1611168	15366051	100
OphioH327chr_3	1611196	1612212	15367347	100
OphioH327chr_3	1612228	1613694	15368604	100
OphioH327chr_3	1613704	1616109	15370550	100
OphioH327chr_3	1616143	1617405	15372417	100
OphioH327chr_3	1617412	1618926	15373812	100
OphioH327chr_3	1618929	1620493	15375354	100
OphioH327chr_3	1622575	1623770	15378816	100
OphioH327chr_3	1623771	1625446	15380252	100
OphioH327chr_3	1627735	1629754	15384388	100
OphioH327chr_3	1635067	1636278	15391316	100
OphioH327chr_3	1636279	1637079	15392322	100
OphioH327chr_3	1637080	1638199	15393283	100
OphioH327chr_3	1638220	1639189	15394348	100
OphioH327chr_3	1639192	1640796	15395637	100
OphioH327chr_3	1645648	1646587	15401761	100
OphioH327chr_3	1646594	1647425	15402653	100
OphioH327chr_3	1647428	1648532	15403623	100
OphioH327chr_3	1648535	1651252	15405537	100
OphioH327chr_3	1652780	1653938	15409002	100
OphioH327chr_3	1653939	1655500	15410363	100
OphioH327chr_3	1667010	1667690	15422993	100
OphioH327chr_3	1668505	1669254	15424523	100
OphioH327chr_3	1675807	1676736	15431915	100
OphioH327chr_3	1676737	1678639	15433331	100
OphioH327chr_3	1678640	1679592	15434759	100
OphioH327chr_3	1688129	1689712	15444564	100
OphioH327chr_3	1689748	1692617	15446826	100
OphioH327chr_3	1692627	1693464	15448689	100
OphioH327chr_3	1696278	1697362	15452463	100
OphioH327chr_3	1697365	1698881	15453766	100
OphioH327chr_3	1702287	1704672	15459123	100
OphioH327chr_3	1705617	1706472	15461688	100
OphioH327chr_3	1706481	1707440	15462604	100
OphioH327chr_3	1707450	1708556	15463646	100
OphioH327chr_3	1711263	1712615	15467582	100
OphioH327chr_3	1712618	1714042	15468973	100
OphioH327chr_3	1714082	1715464	15470416	100
OphioH327chr_3	1715471	1716483	15471620	100
OphioH327chr_3	1717805	1719360	15474226	100
OphioH327chr_3	1719366	1721149	15475901	100
OphioH327chr_3	1725622	1726763	15481836	100
OphioH327chr_3	1728571	1729777	15484817	100
OphioH327chr_3	1732594	1734176	15489028	100
OphioH327chr_3	1735637	1737061	15491992	100
OphioH327chr_3	1737063	1738846	15493598	100
OphioH327chr_3	1738847	1740309	15495221	100
OphioH327chr_3	1740312	1741698	15496648	100
OphioH327chr_3	1741712	1742625	15497812	100
OphioH327chr_3	1742632	1743427	15498673	100
OphioH327chr_3	1743446	1744302	15499517	100
OphioH327chr_3	1750522	1752135	15506972	100
OphioH327chr_3	1755928	1757129	15512172	100
OphioH327chr_3	1758132	1760178	15514798	100
OphioH327chr_3	1760181	1762022	15516745	100
OphioH327chr_3	1762055	1763943	15518642	100
OphioH327chr_3	1763957	1765613	15520428	100
OphioH327chr_3	1765625	1767133	15522022	100
OphioH327chr_3	1767135	1768802	15523612	100
OphioH327chr_3	1768828	1770294	15525204	100
OphioH327chr_3	1770295	1771567	15526574	100
OphioH327chr_3	1771568	1773285	15528070	100
OphioH327chr_3	1773291	1774651	15529614	100
OphioH327chr_3	1775658	1776491	15531718	100
OphioH327chr_3	1776510	1777656	15532726	100
OphioH327chr_3	1780076	1782043	15536703	100
OphioH327chr_3	1783553	1784935	15539887	100
OphioH327chr_3	1784940	1786145	15541186	100
OphioH327chr_3	1786153	1787842	15542641	100
OphioH327chr_3	1787846	1788791	15543962	100
OphioH327chr_3	1788802	1790397	15545243	100
OphioH327chr_3	1790398	1791697	15546691	100
OphioH327chr_3	1791705	1792903	15547947	100
OphioH327chr_3	1792904	1794728	15549459	100
OphioH327chr_3	1800393	1803039	15557359	100
OphioH327chr_3	1807166	1808911	15563682	100
OphioH327chr_3	1808925	1811066	15565639	100
OphioH327chr_3	1813245	1814140	15569336	100
OphioH327chr_3	1816290	1817528	15572552	100
OphioH327chr_3	1817544	1819069	15573950	100
OphioH327chr_3	1820830	1822372	15577244	100
OphioH327chr_3	1823713	1825092	15580046	100
OphioH327chr_3	1825099	1826406	15581396	100
OphioH327chr_3	1830195	1831302	15586392	100
OphioH327chr_3	1834529	1837094	15591455	100
OphioH327chr_3	1840080	1841392	15596379	100
OphioH327chr_3	1841413	1843013	15597856	100
OphioH327chr_3	1843022	1843940	15599124	100
OphioH327chr_3	1843943	1844682	15599956	100
OphioH327chr_3	1844686	1845520	15600746	100
OphioH327chr_3	1845522	1847389	15602099	100
OphioH327chr_3	1849359	1850201	15605423	100
OphioH327chr_3	1850203	1851317	15606403	100
OphioH327chr_3	1851323	1852405	15607507	100
OphioH327chr_3	1852409	1853603	15608649	100
OphioH327chr_3	1853604	1855288	15610089	100
OphioH327chr_3	1855318	1856514	15611559	100
OphioH327chr_3	1859519	1860305	15615555	100
OphioH327chr_3	1860307	1861404	15616499	100
OphioH327chr_3	1864604	1865959	15620925	100
OphioH327chr_3	1867176	1868305	15623384	100
OphioH327chr_3	1875497	1876566	15631675	100
OphioH327chr_3	1878740	1880580	15635303	100
OphioH327chr_3	1882494	1884233	15639007	100
OphioH327chr_3	1884236	1885684	15640603	100
OphioH327chr_3	1891527	1893161	15647987	100
OphioH327chr_3	1893182	1895357	15649913	100
OphioH327chr_3	1895371	1896837	15651747	100
OphioH327chr_3	1896850	1897988	15653062	100
OphioH327chr_3	1898002	1899977	15654633	100
OphioH327chr_3	1901695	1903062	15658022	100
OphioH327chr_3	1909283	1911548	15666059	100
OphioH327chr_3	1916541	1918981	15673404	100
OphioH327chr_3	1924244	1925793	15680662	100
OphioH327chr_3	1926872	1927937	15683048	100
OphioH327chr_3	1927944	1929223	15684227	100
OphioH327chr_3	1929230	1930937	15685727	100
OphioH327chr_3	1932808	1935131	15689613	100
OphioH327chr_3	1935134	1937025	15691723	100
OphioH327chr_3	1941452	1943360	15698049	100
OphioH327chr_3	1943405	1944546	15699619	100
OphioH327chr_3	1955238	1957149	15711837	100
OphioH327chr_3	1960977	1962581	15717422	100
OphioH327chr_3	1962611	1964809	15719353	100
OphioH327chr_3	1968830	1970146	15725131	100
OphioH327chr_3	1970171	1971659	15726558	100
OphioH327chr_3	1975717	1976838	15731921	100
OphioH327chr_3	1976842	1978012	15733070	100
OphioH327chr_3	1978040	1979501	15734414	100
OphioH327chr_3	1982240	1983475	15738501	100
OphioH327chr_3	1983480	1984928	15739847	100
OphioH327chr_3	1984931	1986610	15741414	100
OphioH327chr_3	1986649	1988862	15743399	100
OphioH327chr_3	1988872	1989870	15745014	100
OphioH327chr_3	1989873	1991209	15746184	100
OphioH327chr_3	1991221	1992675	15747591	100
OphioH327chr_3	1992682	1994052	15749010	100
OphioH327chr_3	1995855	1997181	15752161	100
OphioH327chr_3	1997183	1999193	15753831	100
OphioH327chr_3	2001547	2002500	15757667	100
OphioH327chr_3	2004777	2006164	15761114	100
OphioH327chr_3	2006171	2007945	15762701	100
OphioH327chr_3	2012314	2014450	15769025	100
OphioH327chr_3	2014452	2016070	15770904	100
OphioH327chr_3	2016110	2017994	15772695	100
OphioH327chr_3	2017995	2020389	15774835	100
OphioH327chr_3	2020390	2021887	15776782	100
OphioH327chr_3	2025189	2026781	15781628	100
OphioH327chr_3	2028634	2029850	15784885	100
OphioH327chr_3	2031555	2032830	15787836	100
OphioH327chr_3	2032837	2033942	15789033	100
OphioH327chr_3	2033956	2035883	15790563	100
OphioH327chr_3	2035896	2037022	15792102	100
OphioH327chr_3	2037024	2038571	15793441	100
OphioH327chr_3	2039418	2040762	15795733	100
OphioH327chr_3	2041832	2043121	15798120	100
OphioH327chr_3	2048683	2050175	15805072	100
OphioH327chr_3	2050206	2051330	15806411	100
OphioH327chr_3	2051340	2053025	15807826	100
OphioH327chr_3	2053040	2055917	15810122	100
OphioH327chr_3	2060310	2062288	15816942	100
OphioH327chr_3	2062291	2063626	15818602	100
OphioH327chr_3	2063630	2065157	15820037	100
OphioH327chr_3	2065177	2066245	15821354	100
OphioH327chr_3	2066246	2067276	15822404	100
OphioH327chr_3	2067281	2068720	15823644	100
OphioH327chr_3	2070996	2072747	15827515	100
OphioH327chr_3	2072799	2074396	15829241	100
OphioH327chr_3	2074434	2076075	15830898	100
OphioH327chr_3	2076084	2077122	15832246	100
OphioH327chr_3	2077142	2078420	15833424	100
OphioH327chr_3	2078425	2079874	15834793	100
OphioH327chr_3	2079886	2081759	15836466	100
OphioH327chr_3	2081762	2082874	15837961	100
OphioH327chr_3	2084486	2085771	15840772	100
OphioH327chr_3	2085776	2087112	15842087	100
OphioH327chr_3	2089817	2091852	15846478	100
OphioH327chr_3	2091869	2093862	15848509	100
OphioH327chr_3	2093940	2095323	15850275	100
OphioH327chr_3	2095325	2096368	15851490	100
OphioH327chr_3	2096378	2097271	15852468	100
OphioH327chr_3	2097275	2098556	15853559	100
OphioH327chr_3	2098610	2099969	15854933	100
OphioH327chr_3	2099979	2101576	15856421	100
OphioH327chr_3	2101602	2103222	15858055	100
OphioH327chr_3	2103240	2105346	15859936	100
OphioH327chr_3	2108910	2110754	15865475	100
OphioH327chr_3	2110841	2112230	15867179	100
OphioH327chr_3	2112265	2113922	15868737	100
OphioH327chr_3	2113931	2115670	15870444	100
OphioH327chr_3	2115682	2117582	15872275	100
OphioH327chr_3	2117602	2118949	15873919	100
OphioH327chr_3	2122751	2124456	15879247	100
OphioH327chr_3	2124471	2126118	15880938	100
OphioH327chr_3	2126121	2127105	15882256	100
OphioH327chr_3	2127808	2128817	15883956	100
OphioH327chr_3	2128835	2130128	15885125	100
OphioH327chr_3	2131557	2132815	15887829	100
OphioH327chr_3	2132823	2134587	15889348	100
OphioH327chr_3	2134602	2136402	15891145	100
OphioH327chr_3	2136414	2138158	15892929	100
OphioH327chr_3	2138160	2140969	15895208	100
OphioH327chr_3	2140970	2143102	15897679	100
OphioH327chr_3	2145574	2147150	15902005	100
OphioH327chr_3	2149464	2151940	15906345	100
OphioH327chr_3	2153383	2155338	15910004	100
OphioH327chr_3	2155357	2157317	15911980	100
OphioH327chr_3	2157328	2159373	15913994	100
OphioH327chr_3	2159374	2160837	15915749	100
OphioH327chr_3	2160838	2162037	15917081	100
OphioH327chr_3	2162042	2162851	15918090	100
OphioH327chr_3	2164016	2165374	15920338	100
OphioH327chr_3	2165409	2166774	15921735	100
OphioH327chr_3	2168223	2169937	15924723	100
OphioH327chr_3	2169946	2172069	15926651	100
OphioH327chr_3	2172078	2173719	15928542	100
OphioH327chr_3	2173739	2175555	15930290	100
OphioH327chr_3	2175613	2176838	15931869	100
OphioH327chr_3	2176871	2178958	15933558	100
OphioH327chr_3	2179009	2181451	15935873	100
OphioH327chr_3	2181508	2183708	15938251	100
OphioH327chr_3	2183725	2185993	15940502	100
OphioH327chr_3	2185996	2187120	15942201	100
OphioH327chr_3	2187132	2188712	15943565	100
OphioH327chr_3	2189952	2191742	15946490	100
OphioH327chr_3	2195284	2196823	15951697	100
OphioH327chr_3	2196841	2198866	15953497	100
OphioH327chr_3	2204266	2205749	15960651	100
OphioH327chr_3	2205758	2207045	15962045	100
OphioH327chr_3	2207054	2208790	15963565	100
OphioH327chr_3	2209808	2210786	15965940	100
OphioH327chr_3	2210788	2211840	15966957	100
OphioH327chr_3	2212919	2213964	15969085	100
OphioH327chr_3	2216784	2218281	15973176	100
OphioH327chr_3	2221957	2223062	15978153	100
OphioH327chr_3	2223079	2224440	15979403	100
OphioH327chr_3	2228114	2229611	15984506	100
OphioH327chr_3	2230841	2232507	15987317	100
OphioH327chr_3	2237288	2238732	15993653	100
OphioH327chr_3	2238766	2239831	15994942	100
OphioH327chr_3	2239847	2240929	15996031	100
OphioH327chr_3	2240932	2242082	15997150	100
OphioH327chr_3	2242089	2242906	15998141	100
OphioH327chr_3	2243961	2245125	16000186	100
OphioH327chr_3	2253551	2254734	16009786	100
OphioH327chr_3	2258936	2259919	16015071	100
OphioH327chr_3	2259929	2261097	16016156	100
OphioH327chr_3	2261107	2262317	16017355	100
OphioH327chr_3	2262325	2263223	16018417	100
OphioH327chr_3	2266497	2268119	16022951	100
OphioH327chr_3	2269468	2270329	16025542	100
OphioH327chr_3	2270332	2272219	16026919	100
OphioH327chr_3	2272224	2273853	16028682	100
OphioH327chr_3	2273862	2275000	16030074	100
OphioH327chr_3	2275009	2276560	16031428	100
OphioH327chr_3	2276623	2277907	16032908	100
OphioH327chr_3	2278869	2279907	16035031	100
OphioH327chr_3	2280724	2281878	16036944	100
OphioH327chr_3	2283141	2284579	16039503	100
OphioH327chr_3	2284580	2286067	16040967	100
OphioH327chr_3	2286069	2287405	16042380	100
OphioH327chr_3	2287406	2288321	16043507	100
OphioH327chr_3	2288323	2289474	16044542	100
OphioH327chr_3	2289501	2290728	16045758	100
OphioH327chr_3	2291835	2292741	16047931	100
OphioH327chr_3	2292756	2294167	16049105	100
OphioH327chr_3	2295306	2296309	16051451	100
OphioH327chr_3	2297912	2299054	16054126	100
OphioH327chr_3	2299070	2299824	16055090	100
OphioH327chr_3	2299827	2300930	16056022	100
OphioH327chr_3	2302356	2303257	16058450	100
OphioH327chr_3	2303271	2303998	16059278	100
OphioH327chr_3	2305014	2305837	16061069	100
OphioH327chr_3	2307560	2308456	16063651	100
OphioH327chr_3	2309443	2310928	16065829	100
OphioH327chr_3	2313997	2315058	16070171	100
OphioH327chr_3	2315072	2316151	16071255	100
OphioH327chr_3	2316154	2317654	16072547	100
OphioH327chr_3	2319009	2320208	16075252	100
OphioH327chr_3	2324467	2325385	16080569	100
OphioH327chr_3	2325399	2326451	16081568	100
OphioH327chr_3	2326453	2327776	16082758	100
OphioH327chr_3	2337126	2338094	16093253	100
OphioH327chr_3	2339595	2340709	16095795	100
OphioH327chr_3	2342353	2343481	16098560	100
OphioH327chr_3	2344557	2345738	16100791	100
OphioH327chr_3	2345765	2347142	16102097	100
OphioH327chr_3	2348737	2349467	16104745	100
OphioH327chr_3	2351490	2352779	16107778	100
OphioH327chr_3	2355003	2356410	16111350	100
OphioH327chr_3	2356412	2358023	16112861	100
OphioH327chr_3	2359873	2361196	16116178	100
OphioH327chr_3	2361198	2362172	16117328	100
OphioH327chr_3	2362980	2364533	16119400	100
OphioH327chr_3	2366552	2367810	16122824	100
OphioH327chr_3	2367842	2368942	16124035	100
OphioH327chr_3	2368943	2369729	16124979	100
OphioH327chr_3	2369740	2370843	16125935	100
OphioH327chr_3	2372664	2374153	16129052	100
OphioH327chr_3	2374174	2375496	16130478	100
OphioH327chr_3	2377699	2378759	16133872	100
OphioH327chr_3	2381931	2382851	16138034	100
OphioH327chr_3	2385169	2386982	16141719	100
OphioH327chr_3	2387049	2389373	16143854	100
OphioH327chr_3	2389388	2390868	16145771	100
OphioH327chr_3	2390921	2392873	16147540	100
OphioH327chr_3	2396884	2398969	16153570	100
OphioH327chr_3	2398987	2401206	16155740	100
OphioH327chr_3	2401229	2403140	16157828	100
OphioH327chr_3	2403169	2404537	16159496	100
OphioH327chr_3	2404547	2405855	16160844	100
OphioH327chr_3	2407107	2408208	16163301	100
OphioH327chr_3	2408225	2409070	16164291	100
OphioH327chr_3	2409079	2409833	16165099	100
OphioH327chr_3	2409834	2410718	16165919	100
OphioH327chr_3	2410721	2411650	16166829	100
OphioH327chr_3	2411666	2412928	16167940	100
OphioH327chr_3	2412989	2414124	16169200	100
OphioH327chr_3	2414135	2414977	16170199	100
OphioH327chr_3	2416003	2416860	16172075	100
OphioH327chr_3	2416874	2418433	16173297	100
OphioH327chr_3	2421022	2422524	16177416	100
OphioH327chr_3	2422551	2424803	16179320	100
OphioH327chr_3	2424807	2426849	16181471	100
OphioH327chr_3	2426866	2427628	16182890	100
OphioH327chr_3	2430012	2432029	16186664	100
OphioH327chr_3	2432035	2433366	16188344	100
OphioH327chr_3	2434464	2435760	16190755	100
OphioH327chr_3	2435762	2437135	16192092	100
OphioH327chr_3	2437139	2438514	16193470	100
OphioH327chr_3	2438516	2439936	16194869	100
OphioH327chr_3	2439943	2441436	16196333	100
OphioH327chr_3	2441442	2442591	16197660	100
OphioH327chr_3	2442640	2444561	16199244	100
OphioH327chr_3	2445769	2446956	16202006	100
OphioH327chr_3	2446962	2447813	16203031	100
OphioH327chr_3	2447821	2448801	16203954	100
OphioH327chr_3	2448812	2450440	16205269	100
OphioH327chr_3	2450473	2452089	16206924	100
OphioH327chr_3	2453296	2454499	16209541	100
OphioH327chr_3	2454521	2455526	16210667	100
OphioH327chr_3	2455531	2456662	16211740	100
OphioH327chr_3	2456691	2457745	16212861	100
OphioH327chr_3	2457752	2460082	16214560	100
OphioH327chr_3	2460090	2461651	16216514	100
OphioH327chr_3	2461658	2463225	16218085	100
OphioH327chr_3	2463232	2464388	16219453	100
OphioH327chr_3	2464393	2465839	16220759	100
OphioH327chr_3	2465850	2466808	16221972	100
OphioH327chr_3	2466811	2467779	16222938	100
OphioH327chr_3	2467834	2469421	16224271	100
OphioH327chr_3	2469457	2470534	16225639	100
OphioH327chr_3	2470537	2471581	16226702	100
OphioH327chr_3	2471584	2472374	16227622	100
OphioH327chr_3	2472378	2473335	16228500	100
OphioH327chr_3	2473346	2474565	16229599	100
OphioH327chr_3	2474568	2475766	16230810	100
OphioH327chr_3	2475789	2476797	16231936	100
OphioH327chr_3	2476801	2477811	16232949	100
OphioH327chr_3	2480383	2481992	16236831	100
OphioH327chr_3	2481993	2483217	16238248	100
OphioH327chr_3	2483239	2484679	16239602	100
OphioH327chr_3	2484691	2486317	16241147	100
OphioH327chr_3	2486352	2488567	16243103	100
OphioH327chr_3	2488571	2489885	16244871	100
OphioH327chr_3	2489898	2491350	16246267	100
OphioH327chr_3	2491353	2493146	16247893	100
OphioH327chr_3	2493159	2494678	16249562	100
OphioH327chr_3	2494690	2496285	16251131	100
OphioH327chr_3	2496657	2498160	16253052	100
OphioH327chr_3	2498166	2499622	16254537	100
OphioH327chr_3	2501745	2502878	16257955	100
OphioH327chr_3	2502895	2503699	16258940	100
OphioH327chr_3	2503700	2505558	16260272	100
OphioH327chr_3	2505564	2507062	16261956	100
OphioH327chr_3	2507065	2508807	16263579	100
OphioH327chr_3	2508813	2510485	16265292	100
OphioH327chr_3	2510490	2511234	16266505	100
OphioH327chr_3	2511237	2512026	16267275	100
OphioH327chr_3	2512051	2513879	16268608	100
OphioH327chr_3	2513891	2515365	16270271	100
OphioH327chr_3	2519205	2520577	16275534	100
OphioH327chr_3	2522085	2523755	16278563	100
OphioH327chr_3	2523757	2525677	16280360	100
OphioH327chr_3	2530906	2531967	16287080	100
OphioH327chr_3	2537983	2538965	16294117	100
OphioH327chr_3	2561652	2562996	16317967	100
OphioH327chr_3	2563006	2563957	16319125	100
OphioH327chr_3	2564053	2565999	16320669	100
OphioH327chr_3	2566014	2567285	16322293	100
OphioH327chr_3	2571153	2572469	16327454	100
OphioH327chr_3	2572482	2574055	16328912	100
OphioH327chr_3	2574085	2575612	16330492	100
OphioH327chr_3	2584315	2585597	16340599	100
OphioH327chr_3	2585645	2586878	16341905	100
OphioH327chr_3	2589214	2590036	16345268	100
OphioH327chr_3	2590042	2591244	16346286	100
OphioH327chr_3	2591253	2592989	16347764	100
OphioH327chr_3	2593000	2594157	16349222	100
OphioH327chr_3	2594159	2594870	16350158	100
OphioH327chr_3	2594874	2595993	16351077	100
OphioH327chr_3	2597253	2599268	16353904	100
OphioH327chr_3	2602258	2604039	16358792	100
OphioH327chr_3	2605604	2607302	16362096	100
OphioH327chr_3	2617380	2618961	16373814	100
OphioH327chr_3	2621133	2622558	16377489	100
OphioH327chr_3	2624567	2626956	16381405	100
OphioH327chr_3	2630102	2631628	16386508	100
OphioH327chr_3	2635066	2635990	16391171	100
OphioH327chr_3	2636002	2637127	16392208	100
OphioH327chr_3	2637155	2638426	16393434	100
OphioH327chr_3	2638435	2640448	16395085	100
OphioH327chr_3	2640451	2641988	16396863	100
OphioH327chr_3	2642001	2643262	16398275	100
OphioH327chr_3	2643264	2644597	16399574	100
OphioH327chr_3	2644605	2645554	16400723	100
OphioH327chr_3	2645570	2646693	16401775	100
OphioH327chr_3	2647759	2649214	16404130	100
OphioH327chr_3	2654139	2655364	16410395	100
OphioH327chr_3	2655374	2656421	16411541	100
OphioH327chr_3	2657311	2659152	16413875	100
OphioH327chr_3	2659153	2660862	16415651	100
OphioH327chr_3	2660863	2662184	16417167	100
OphioH327chr_3	2663853	2665213	16420176	100
OphioH327chr_3	2665244	2666993	16421762	100
OphioH327chr_3	2667001	2668485	16423386	100
OphioH327chr_3	2672294	2673869	16428725	100
OphioH327chr_3	2673876	2674813	16429988	100
OphioH327chr_3	2674825	2676437	16431274	100
OphioH327chr_3	2682480	2683820	16438793	100
OphioH327chr_3	2686217	2687684	16442594	100
OphioH327chr_3	2687709	2689204	16444100	100
OphioH327chr_3	2689211	2690848	16445673	100
OphioH327chr_3	2690877	2692428	16447296	100
OphioH327chr_3	2692445	2693456	16448594	100
OphioH327chr_3	2693467	2695008	16449881	100
OphioH327chr_3	2695901	2696901	16452044	100
OphioH327chr_3	2696905	2698254	16453223	100
OphioH327chr_3	2698294	2700287	16454934	100
OphioH327chr_3	2700302	2702489	16457039	100
OphioH327chr_3	2702591	2704044	16458961	100
OphioH327chr_3	2704062	2705868	16460608	100
OphioH327chr_3	2707244	2709154	16463842	100
OphioH327chr_3	2711629	2713445	16468180	100
OphioH327chr_3	2713470	2714930	16469843	100
OphioH327chr_3	2714932	2716176	16471197	100
OphioH327chr_3	2721334	2722331	16477476	100
OphioH327chr_3	2723491	2724645	16479711	100
OphioH327chr_3	2727114	2728240	16483320	100
OphioH327chr_3	2730789	2732842	16487459	100
OphioH327chr_3	2737944	2739767	16494499	100
OphioH327chr_3	2747778	2749263	16504164	100
OphioH327chr_3	2749275	2750373	16505467	100
OphioH327chr_3	2759505	2761099	16515945	100
OphioH327chr_3	2761101	2762245	16517316	100
OphioH327chr_3	2766922	2768099	16523154	100
OphioH327chr_3	2777142	2778774	16533601	100
OphioH327chr_3	2780579	2782022	16536944	100
OphioH327chr_3	2784327	2785276	16540445	100
OphioH327chr_3	2785279	2786704	16541635	100
OphioH327chr_3	2789281	2790429	16545498	100
OphioH327chr_3	2792809	2794418	16549257	100
OphioH327chr_3	2798963	2799879	16555064	100
OphioH327chr_3	2801212	2802123	16557311	100
OphioH327chr_3	2802126	2803471	16558442	100
OphioH327chr_3	2806769	2807785	16562920	100
OphioH327chr_3	2809837	2811589	16566356	100
OphioH327chr_3	2815741	2817374	16572201	100
OphioH327chr_3	2820769	2822539	16577297	100
OphioH327chr_3	2825896	2826763	16581973	100
OphioH327chr_3	2831118	2832476	16587440	100
OphioH327chr_3	2849731	2851079	16606048	100
OphioH327chr_3	2851080	2852595	16607481	100
OphioH327chr_3	2856558	2858245	16613045	100
OphioH327chr_3	2859372	2860616	16615637	100
OphioH327chr_3	2860622	2864459	16618184	100
OphioH327chr_3	2869814	2870552	16625826	100
OphioH327chr_3	2875747	2877360	16632197	100
OphioH327chr_3	2883522	2884792	16639800	100
OphioH327chr_3	2892417	2893803	16648753	100
OphioH327chr_3	2893840	2895222	16650174	100
OphioH327chr_3	2895225	2897060	16651786	100
OphioH327chr_3	2902025	2903386	16658349	100
OphioH327chr_3	2906345	2908576	16663104	100
OphioH327chr_3	2910769	2911742	16666899	100
OphioH327chr_3	2911744	2912839	16667935	100
OphioH327chr_3	2912841	2914324	16669226	100
OphioH327chr_3	2921305	2923382	16677987	100
OphioH327chr_3	2923384	2924429	16679550	100
OphioH327chr_3	2924439	2926192	16680959	100
OphioH327chr_3	2926193	2927262	16682371	100
OphioH327chr_3	2927280	2928243	16683405	100
OphioH327chr_3	2938417	2940244	16694974	100
OphioH327chr_3	2940257	2941809	16696676	100
OphioH327chr_3	2941813	2944464	16698782	100
OphioH327chr_3	2944477	2945909	16700836	100
OphioH327chr_3	2945916	2947175	16702189	100
OphioH327chr_3	2972554	2975118	16729479	100
OphioH327chr_3	2984780	2986027	16741047	100
OphioH327chr_3	2993287	2995452	16750013	100
OphioH327chr_3	3007494	3011042	16764911	100
OphioH327chr_3	3011056	3011825	16767084	100
OphioH327chr_3	3013513	3021621	16773210	100
