ID;plate;media;slope;rep;temperature;lineage;chr1;chr2;chr3;chr4;chr5;chr6;chr7;chr8;int;group;country;latitude;longitude;year;PC1;PC2;PC3
H2098;4;MEA;583477,1686;R1;30C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;USA;37.431573;-78.656894;1993;-52,02065693;-37,21637393;27,88226384
H2098;36;MEA+N;713791,8627;R1;25C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;USA;37.431573;-78.656894;1993;-52,02065693;-37,21637393;27,88226384
H2098;9;MEA;622732,4431;R2;30C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;USA;37.431573;-78.656894;1993;-52,02065693;-37,21637393;27,88226384
H2098;20;MEA+N;297187,7216;R1;30C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;USA;37.431573;-78.656894;1993;-52,02065693;-37,21637393;27,88226384
H2098;57;MEA+N;432878,5529;R3;20C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;USA;37.431573;-78.656894;1993;-52,02065693;-37,21637393;27,88226384
H2098;9;MEA;340122,9843;R3;30C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;USA;37.431573;-78.656894;1993;-52,02065693;-37,21637393;27,88226384
H2098;57;MEA+N;58680,66275;R2;25C;AME2;0;1;0;0;0;0;0;0;1;AME2_int;USA;37.431573;-78.656894;1993;-52,02065693;-37,21637393;27,88226384
H239;6;MEA;138310,0824;R1;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H239;27;MEA+N;351273,2353;R3;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H239;59;MEA+N;161659,5098;R3;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H239;22;MEA+N;193466,0706;R1;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H239;6;MEA;425487,9333;R1;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H239;27;MEA;285944,9529;R3;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H239;19;MEA;353787,3373;R2;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H239;19;MEA+N;149834,3922;R2;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H239;27;MEA+N;115772,8471;R3;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H239;38;MEA+N;322200,8745;R1;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H239;3;MEA;156284,4706;R2;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H239;11;MEA;137995,4902;R3;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H239;22;MEA+N;156775,3843;R1;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H239;11;MEA;416129,3725;R3;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H239;6;MEA;228550,4471;R1;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H239;35;MEA+N;130501,0118;R2;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H239;3;MEA;212178,2863;R2;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H239;51;MEA+N;276004,9725;R2;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Austria;47.330002;11.187774;1978;-63,07741354;-35,90428151;26,88597131
H248;22;MEA;691766,698;R2;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Netherlands;52.557964;5.914462;1978;-63,04948726;-36,02183107;26,92502532
H248;3;MEA;351344,502;R1;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Netherlands;52.557964;5.914462;1978;-63,04948726;-36,02183107;26,92502532
H248;19;MEA+N;209693,5922;R1;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Netherlands;52.557964;5.914462;1978;-63,04948726;-36,02183107;26,92502532
H248;6;MEA;533182,502;R2;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Netherlands;52.557964;5.914462;1978;-63,04948726;-36,02183107;26,92502532
H248;57;MEA+N;412990,702;R3;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Netherlands;52.557964;5.914462;1978;-63,04948726;-36,02183107;26,92502532
H248;35;MEA+N;608163,9333;R1;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Netherlands;52.557964;5.914462;1978;-63,04948726;-36,02183107;26,92502532
H248;54;MEA+N;583575,6431;R2;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Netherlands;52.557964;5.914462;1978;-63,04948726;-36,02183107;26,92502532
H248;19;MEA+N;22116,63137;R1;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Netherlands;52.557964;5.914462;1978;-63,04948726;-36,02183107;26,92502532
H248;6;MEA;360026,8471;R2;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Netherlands;52.557964;5.914462;1978;-63,04948726;-36,02183107;26,92502532
H248;3;MEA;406760,4824;R1;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Netherlands;52.557964;5.914462;1978;-63,04948726;-36,02183107;26,92502532
H248;3;MEA;758352,2;R1;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Netherlands;52.557964;5.914462;1978;-63,04948726;-36,02183107;26,92502532
H248;25;MEA+N;504209,8039;R3;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Netherlands;52.557964;5.914462;1978;-63,04948726;-36,02183107;26,92502532
H248;22;MEA+N;43252,01961;R2;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Netherlands;52.557964;5.914462;1978;-63,04948726;-36,02183107;26,92502532
H248;25;MEA;396966,8431;R3;20C;AME2;0;0;0;0;0;0;0;0;0;AME2;Netherlands;52.557964;5.914462;1978;-63,04948726;-36,02183107;26,92502532
H248;9;MEA;21063,41961;R3;30C;AME2;0;0;0;0;0;0;0;0;0;AME2;Netherlands;52.557964;5.914462;1978;-63,04948726;-36,02183107;26,92502532
H248;9;MEA;676815,6588;R3;25C;AME2;0;0;0;0;0;0;0;0;0;AME2;Netherlands;52.557964;5.914462;1978;-63,04948726;-36,02183107;26,92502532
H260;40;MEA+N;481739,0745;R1;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H260;24;MEA+N;68811,49804;R1;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H260;20;MEA;357500,4078;R2;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H260;4;MEA;128063,5529;R2;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H260;17;MEA;78173,04314;R3;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H260;8;MEA;47935,49412;R1;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H260;4;MEA;304998,2863;R2;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H260;24;MEA+N;24401,34118;R1;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H260;49;MEA+N;371152,0627;R3;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H260;52;MEA+N;191751,1412;R2;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H260;17;MEA+N;69803,49412;R3;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H260;20;MEA+N;246679,7569;R2;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H260;8;MEA;86096,63529;R1;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H260;1;MEA;42800,05098;R3;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H260;1;MEA;99068;R3;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H260;8;MEA;224855,2235;R1;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H260;17;MEA+N;20982,83529;R3;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H260;36;MEA+N;84173,71373;R2;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;55.755826;37.6173;1986;-58,94003073;62,61560048;5,659543754
H276;7;MEA;432900,9804;R1;25C;NOV;0;0;0;0;0;1;0;0;1;NOV_int;Bulgaria;42.733883;25.48583;1986;-56,31016936;61,22135095;5,623449736
H276;7;MEA;204340,0902;R1;30C;NOV;0;0;0;0;0;1;0;0;1;NOV_int;Bulgaria;42.733883;25.48583;1986;-56,31016936;61,22135095;5,623449736
H276;23;MEA+N;146234,0667;R1;30C;NOV;0;0;0;0;0;1;0;0;1;NOV_int;Bulgaria;42.733883;25.48583;1986;-56,31016936;61,22135095;5,623449736
H276;59;MEA+N;74358,98824;R3;20C;NOV;0;0;0;0;0;1;0;0;1;NOV_int;Bulgaria;42.733883;25.48583;1986;-56,31016936;61,22135095;5,623449736
H276;27;MEA+N;146365,2118;R3;30C;NOV;0;0;0;0;0;1;0;0;1;NOV_int;Bulgaria;42.733883;25.48583;1986;-56,31016936;61,22135095;5,623449736
H276;17;MEA;118258,0471;R2;25C;NOV;0;0;0;0;0;1;0;0;1;NOV_int;Bulgaria;42.733883;25.48583;1986;-56,31016936;61,22135095;5,623449736
H276;7;MEA;95197,84314;R1;20C;NOV;0;0;0;0;0;1;0;0;1;NOV_int;Bulgaria;42.733883;25.48583;1986;-56,31016936;61,22135095;5,623449736
H276;23;MEA+N;85150,10588;R1;20C;NOV;0;0;0;0;0;1;0;0;1;NOV_int;Bulgaria;42.733883;25.48583;1986;-56,31016936;61,22135095;5,623449736
H276;27;MEA;131284,9882;R3;20C;NOV;0;0;0;0;0;1;0;0;1;NOV_int;Bulgaria;42.733883;25.48583;1986;-56,31016936;61,22135095;5,623449736
H276;11;MEA;244374,4235;R3;25C;NOV;0;0;0;0;0;1;0;0;1;NOV_int;Bulgaria;42.733883;25.48583;1986;-56,31016936;61,22135095;5,623449736
H276;39;MEA+N;415771,7569;R1;25C;NOV;0;0;0;0;0;1;0;0;1;NOV_int;Bulgaria;42.733883;25.48583;1986;-56,31016936;61,22135095;5,623449736
H276;11;MEA;194954,8392;R3;30C;NOV;0;0;0;0;0;1;0;0;1;NOV_int;Bulgaria;42.733883;25.48583;1986;-56,31016936;61,22135095;5,623449736
H276;1;MEA;84021,41176;R2;20C;NOV;0;0;0;0;0;1;0;0;1;NOV_int;Bulgaria;42.733883;25.48583;1986;-56,31016936;61,22135095;5,623449736
H276;1;MEA;55921,94118;R2;30C;NOV;0;0;0;0;0;1;0;0;1;NOV_int;Bulgaria;42.733883;25.48583;1986;-56,31016936;61,22135095;5,623449736
H276;27;MEA+N;261236,6941;R3;25C;NOV;0;0;0;0;0;1;0;0;1;NOV_int;Bulgaria;42.733883;25.48583;1986;-56,31016936;61,22135095;5,623449736
H276;17;MEA+N;110657,9922;R2;30C;NOV;0;0;0;0;0;1;0;0;1;NOV_int;Bulgaria;42.733883;25.48583;1986;-56,31016936;61,22135095;5,623449736
H276;33;MEA+N;138730,1216;R2;20C;NOV;0;0;0;0;0;1;0;0;1;NOV_int;Bulgaria;42.733883;25.48583;1986;-56,31016936;61,22135095;5,623449736
H294;51;MEA+N;345888,2039;R2;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;Ireland;53.41291;-8.24389;1986;-58,93889231;62,61024112;5,660342335
H294;21;MEA+N;148673,4784;R1;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;Ireland;53.41291;-8.24389;1986;-58,93889231;62,61024112;5,660342335
H294;56;MEA+N;147268,1608;R3;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;Ireland;53.41291;-8.24389;1986;-58,93889231;62,61024112;5,660342335
H294;24;MEA;230516,502;R3;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;Ireland;53.41291;-8.24389;1986;-58,93889231;62,61024112;5,660342335
H294;35;MEA+N;90176,91373;R2;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;Ireland;53.41291;-8.24389;1986;-58,93889231;62,61024112;5,660342335
H294;37;MEA+N;407959,7843;R1;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;Ireland;53.41291;-8.24389;1986;-58,93889231;62,61024112;5,660342335
H294;8;MEA;358747,7255;R3;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;Ireland;53.41291;-8.24389;1986;-58,93889231;62,61024112;5,660342335
H294;24;MEA+N;314138,0196;R3;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;Ireland;53.41291;-8.24389;1986;-58,93889231;62,61024112;5,660342335
H294;5;MEA;338212,8941;R1;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;Ireland;53.41291;-8.24389;1986;-58,93889231;62,61024112;5,660342335
H294;3;MEA;166604,6627;R2;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;Ireland;53.41291;-8.24389;1986;-58,93889231;62,61024112;5,660342335
H294;24;MEA+N;77471,30196;R3;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;Ireland;53.41291;-8.24389;1986;-58,93889231;62,61024112;5,660342335
H294;5;MEA;31012,26275;R1;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;Ireland;53.41291;-8.24389;1986;-58,93889231;62,61024112;5,660342335
H294;8;MEA;154681,0627;R3;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;Ireland;53.41291;-8.24389;1986;-58,93889231;62,61024112;5,660342335
H294;5;MEA;171477,298;R1;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;Ireland;53.41291;-8.24389;1986;-58,93889231;62,61024112;5,660342335
H294;19;MEA+N;79987,82745;R2;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;Ireland;53.41291;-8.24389;1986;-58,93889231;62,61024112;5,660342335
H294;3;MEA;72013,57255;R2;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;Ireland;53.41291;-8.24389;1986;-58,93889231;62,61024112;5,660342335
H294;19;MEA;362818,9882;R2;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;Ireland;53.41291;-8.24389;1986;-58,93889231;62,61024112;5,660342335
H295;12;MEA;282953,3451;R1;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H295;28;MEA;330508,0353;R3;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H295;4;MEA;371229,8745;R2;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H295;4;MEA;378857,4588;R2;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H295;12;MEA;214595,3804;R3;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H295;60;MEA+N;68910,69412;R3;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H295;12;MEA;521575,1647;R1;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H295;28;MEA+N;169303,9608;R1;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H295;20;MEA;582628,0902;R2;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H295;36;MEA+N;225977,2549;R2;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H295;20;MEA+N;277615,8078;R2;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H295;12;MEA;637469,1098;R3;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H295;28;MEA+N;150487,8706;R1;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H295;52;MEA+N;435224,5882;R2;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H295;28;MEA+N;134793,4784;R3;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H295;28;MEA+N;526536,0431;R3;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H295;44;MEA+N;497702,851;R1;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H295;12;MEA;251424,2588;R1;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;Ireland;53.41291;-8.24389;1986;-59,34506705;-15,88967017;-9,747901117
H312;18;MEA+N;90381,87843;R2;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;France;46.450237;-0.450237;1979;-61,72071981;-28,18750653;-30,22063309
H312;34;MEA+N;92107,18431;R2;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;France;46.450237;-0.450237;1979;-61,72071981;-28,18750653;-30,22063309
H312;9;MEA;212792,1569;R1;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;France;46.450237;-0.450237;1979;-61,72071981;-28,18750653;-30,22063309
H312;50;MEA+N;258891,5098;R2;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;France;46.450237;-0.450237;1979;-61,72071981;-28,18750653;-30,22063309
H312;25;MEA+N;208505,1333;R3;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;France;46.450237;-0.450237;1979;-61,72071981;-28,18750653;-30,22063309
H312;9;MEA;186939,3529;R3;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;France;46.450237;-0.450237;1979;-61,72071981;-28,18750653;-30,22063309
H312;25;MEA+N;3532,380392;R1;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;France;46.450237;-0.450237;1979;-61,72071981;-28,18750653;-30,22063309
H312;25;MEA+N;74162,01569;R1;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;France;46.450237;-0.450237;1979;-61,72071981;-28,18750653;-30,22063309
H312;25;MEA+N;86111,25098;R3;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;France;46.450237;-0.450237;1979;-61,72071981;-28,18750653;-30,22063309
H312;57;MEA+N;118982,2745;R3;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;France;46.450237;-0.450237;1979;-61,72071981;-28,18750653;-30,22063309
H312;41;MEA+N;63594,05882;R1;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;France;46.450237;-0.450237;1979;-61,72071981;-28,18750653;-30,22063309
H312;9;MEA;91693,54118;R3;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;France;46.450237;-0.450237;1979;-61,72071981;-28,18750653;-30,22063309
H312;2;MEA;224907,149;R2;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;France;46.450237;-0.450237;1979;-61,72071981;-28,18750653;-30,22063309
H312;2;MEA;162163,7529;R2;30C;AME1;0;0;0;0;0;0;0;0;0;AME1;France;46.450237;-0.450237;1979;-61,72071981;-28,18750653;-30,22063309
H312;9;MEA;98969,9098;R1;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;France;46.450237;-0.450237;1979;-61,72071981;-28,18750653;-30,22063309
H312;25;MEA;186167,0745;R3;20C;AME1;0;0;0;0;0;0;0;0;0;AME1;France;46.450237;-0.450237;1979;-61,72071981;-28,18750653;-30,22063309
H312;18;MEA;321632,3098;R2;25C;AME1;0;0;0;0;0;0;0;0;0;AME1;France;46.450237;-0.450237;1979;-61,72071981;-28,18750653;-30,22063309
H323;60;MEA+N;459741,7216;R2;25C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H323;42;MEA+N;436339,2941;R1;25C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H323;28;MEA+N;182057,7765;R2;30C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H323;26;MEA+N;24576,34118;R1;20C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H323;44;MEA+N;282388,0824;R2;20C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H323;10;MEA;466058,6275;R1;25C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H323;10;MEA;250222,9216;R1;30C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H323;28;MEA;505353,1765;R2;25C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H323;21;MEA;259986,1608;R3;20C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H323;10;MEA;204075,102;R1;20C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H323;53;MEA+N;247906,3686;R3;20C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H323;21;MEA+N;406419,6745;R3;25C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H323;21;MEA+N;180422,3882;R3;30C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H323;12;MEA;312248,1451;R2;30C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H323;5;MEA;499747,8471;R3;25C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H323;5;MEA;275994,5373;R3;30C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H323;12;MEA;281008,8471;R2;20C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H323;26;MEA+N;120461,5373;R1;30C;NOV;0;1;0;0;1;0;0;0;1;NOV_int;Slovakia;48.040525;18.070892;1979;-52,9554846;62,04862525;5,701381929
H328;26;MEA+N;125466;R3;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;53.703918;90.382584;1979;-54,54023303;17,32676255;-4,319969607
H328;58;MEA+N;278878,1882;R2;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;53.703918;90.382584;1979;-54,54023303;17,32676255;-4,319969607
H328;26;MEA;428708,2745;R2;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;53.703918;90.382584;1979;-54,54023303;17,32676255;-4,319969607
H328;8;MEA;344431,0549;R1;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;53.703918;90.382584;1979;-54,54023303;17,32676255;-4,319969607
H328;40;MEA+N;646532,2235;R1;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;53.703918;90.382584;1979;-54,54023303;17,32676255;-4,319969607
H328;10;MEA;650872,3255;R3;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;53.703918;90.382584;1979;-54,54023303;17,32676255;-4,319969607
H328;42;MEA+N;204916,9843;R2;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;53.703918;90.382584;1979;-54,54023303;17,32676255;-4,319969607
H328;10;MEA;142348,5216;R3;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;53.703918;90.382584;1979;-54,54023303;17,32676255;-4,319969607
H328;26;MEA+N;378129,6706;R2;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;53.703918;90.382584;1979;-54,54023303;17,32676255;-4,319969607
H328;24;MEA+N;391334,9137;R1;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;53.703918;90.382584;1979;-54,54023303;17,32676255;-4,319969607
H328;10;MEA;418915,4039;R2;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;53.703918;90.382584;1979;-54,54023303;17,32676255;-4,319969607
H328;26;MEA+N;852423,6471;R3;25C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;53.703918;90.382584;1979;-54,54023303;17,32676255;-4,319969607
H328;58;MEA+N;368746,5098;R3;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;53.703918;90.382584;1979;-54,54023303;17,32676255;-4,319969607
H328;24;MEA+N;250975,3451;R1;20C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;53.703918;90.382584;1979;-54,54023303;17,32676255;-4,319969607
H328;8;MEA;398679,2941;R1;30C;NOV;0;0;0;0;0;0;0;0;0;NOV;Russia;53.703918;90.382584;1979;-54,54023303;17,32676255;-4,319969607
