Chr	WinCenter	Pi_NOV	Dxy_NU	Dxy_A1N	Dxy_A2N	Fst_NU	NOV_P	NOV_N1S	NOV_N2S	NOV_NS	NOV_US	NOV_UNS	NOV_UN1S	NOV_UN2S	Start	Stop	Class	Win	CommonTo3	CommonNOV
OphioH327chr_3	2125000	0.0006349156454830434	0.024000194763787355	0.003578441308285224	0.0042936445483426405	0.960894	0.04560260586319218	0.021405304792926943	0.0	0.26058631921824105	0.005118659841786877	0.6621684504420661	0.005118659841786877	0.0	2100000	2150000	NotIntrogressed	308	No-peak	No-peak
OphioH327chr_3	2175000	0.0007656003806093842	0.02743024200570196	0.0044631369873729685	0.004842143462968348	0.964658	0.05167464114832536	0.015311004784688997	0.0	0.3392344497607656	0.006220095693779904	0.5866028708133971	0.0009569377990430623	0.0	2150000	2200000	NotIntrogressed	309	No-peak	No-peak
OphioH327chr_3	2225000	0.0003684341507339853	0.03739089296515738	0.002763055899669388	0.002391166630828924	0.9669559999999999	0.012413793103448277	0.00896551724137931	0.0	0.3317241379310345	0.0006896551724137929	0.6444827586206896	0.0013793103448275859	0.00034482758620689647	2200000	2250000	NotIntrogressed	310	No-peak	No-peak
OphioH327chr_3	2275000	0.0005714454322437255	0.03873343962223521	0.0037119217871564546	0.003637749348802329	0.968526	0.03374777975133215	0.002486678507992895	0.0	0.35346358792184723	0.005683836589698046	0.6042628774422736	0.00035523978685612787	0.0	2250000	2300000	NotIntrogressed	311	No-peak	No-peak
OphioH327chr_3	2325000	0.0006401133709594664	0.03969442808151087	0.003431848180388561	0.0034687396072285628	0.9676319999999999	0.033554817275747516	0.004318936877076412	0.0	0.3408637873754153	0.002325581395348837	0.618936877076412	0.0	0.0	2300000	2350000	NotIntrogressed	312	No-peak	No-peak
OphioH327chr_3	2375000	0.0003778642271503975	0.033025599155991715	0.0010936620445132366	0.0013343076463095446	0.970836	0.038506876227897835	0.003929273084479371	0.0	0.312770137524558	0.003929273084479371	0.6396856581532416	0.0011787819253438116	0.0	2350000	2400000	NotIntrogressed	313	No-peak	No-peak
OphioH327chr_3	2425000	0.0006908920573273951	0.03259224205144312	0.002145950560700115	0.002542710247935581	0.9545170000000001	0.04147133068878471	0.003966822935448972	0.0	0.37071763433104943	0.0018031013342949874	0.5813198701767041	0.000721240533717995	0.0	2400000	2450000	NotIntrogressed	314	No-peak	No-peak
OphioH327chr_3	2475000	0.0009675326374476052	0.03250066970547855	0.0031960457184795807	0.003180115290950066	0.957616	0.04885877318116976	0.006419400855920114	0.0	0.3152639087018545	0.006419400855920114	0.6212553495007133	0.001783166904422254	0.0	2450000	2500000	NotIntrogressed	315	No-peak	No-peak
OphioH327chr_3	2525000	0.0006930139918027822	0.030587650844995738	0.002856227726801501	0.0028590301787921623	0.9658389999999999	0.04375804375804376	0.003861003861003861	0.0	0.3564993564993565	0.003861003861003861	0.5915915915915916	0.000429000429000429	0.0	2500000	2550000	NotIntrogressed	316	No-peak	No-peak
OphioH327chr_3	2575000	0.0002847739888808725	0.026527071285888614	0.001056539447417065	0.0012201083908495774	0.9726389999999999	0.019165727170236752	0.0003757985719654265	0.0	0.2600526118000752	0.002254791431792559	0.7181510710259301	0.0	0.0	2550000	2600000	NotIntrogressed	317	No-peak	No-peak
OphioH327chr_3	2625000	0.0012902673424201182	0.029376787057105037	0.00791026656423434	0.007932013759055551	0.9584020000000001	0.09643788010425716	0.0	0.0004344048653344917	0.3036490008688097	0.011728931364031277	0.5873153779322329	0.0	0.0004344048653344917	2600000	2650000	NotIntrogressed	318	No-peak	No-peak
OphioH327chr_3	2675000	0.0018744541208623113	0.03048535609707015	0.010576709651793371	0.010626093107073959	0.950116	0.11987381703470032	0.005126182965299685	0.0003943217665615142	0.3020504731861199	0.0193217665615142	0.5516561514195584	0.0007886435331230284	0.0007886435331230284	2650000	2700000	NotIntrogressed	319	No-peak	No-peak
OphioH327chr_3	2725000	0.00033696996726677585	0.0347449739518646	0.0016329710732732807	0.0015664650231884346	0.9717610000000001	0.02286821705426357	0.0011627906976744186	0.0	0.35348837209302325	0.0011627906976744186	0.6213178294573644	0.0	0.0	2700000	2750000	NotIntrogressed	320	No-peak	No-peak
OphioH327chr_3	2775000	0.00016030638629283488	0.03683542686962833	0.0007531713372556084	0.0007493602244127025	0.976334	0.01192368839427663	0.0	0.0	0.3541335453100159	0.0	0.6339427662957074	0.0	0.0	2750000	2800000	NotIntrogressed	321	No-peak	No-peak
OphioH327chr_3	2825000	0.00039682869471858616	0.035145119547055584	0.002242379430672405	0.0022444544311879255	0.9685370000000001	0.01985111662531017	0.0010634526763559024	0.0	0.32151719248493443	0.0010634526763559024	0.6565047855370436	0.0	0.0	2800000	2850000	NotIntrogressed	322	No-peak	No-peak
OphioH327chr_3	2875000	0.0005039095568220483	0.03710656612518215	0.0031167870539800103	0.002553834878817455	0.969399	0.02888086642599278	0.0	0.0	0.33393501805054154	0.003249097472924188	0.6339350180505415	0.0	0.0	2850000	2900000	NotIntrogressed	323	No-peak	No-peak
OphioH327chr_3	2925000	0.0001890754785779398	0.03020720861085785	0.0016633146225991055	0.0016348802204561015	0.974577	0.01917680074836296	0.005144995322731525	0.0	0.3587464920486436	0.0009354536950420953	0.6155285313376988	0.00046772684752104766	0.0	2900000	2950000	NotIntrogressed	324	No-peak	No-peak
OphioH327chr_3	2975000	9.969698139777862e-05	0.0322616296252846	0.0006682942616018442	0.0006831311970326758	0.978766	0.009704027171276079	0.0	0.0	0.36196021348859775	0.0	0.6283357593401262	0.0	0.0	2950000	3000000	NotIntrogressed	325	No-peak	No-peak
OphioH327chr_3	3025000	0.0006370038384860298	0.027758243627050684	0.008426194202185792	0.008475355866918938	0.9661209999999999	0.06405300938707896	0.0	0.0	0.4064053009387079	0.004417448923246825	0.5251242407509663	0.0	0.0	3000000	3050000	NotIntrogressed	326	No-peak	No-peak
OphioH327chr_3	3075000	0.0008440105839716662	0.029211769442239813	0.008356931470558441	0.008438904768338546	0.963382	0.10055389859394973	0.0004260758414997869	0.0004260758414997869	0.3297827013208351	0.010651896037494672	0.5581593523647209	0.0	0.0	3050000	3100000	NotIntrogressed	327	No-peak	No-peak
OphioH327chr_3	3125000	0.0011931883927659142	0.031152277813305505	0.008015952120158515	0.008612325314061541	0.9559709999999999	0.08767228177641652	0.009954058192955587	0.0	0.29134762633996936	0.007274119448698315	0.6022205206738132	0.0011485451761102607	0.0003828483920367535	3100000	3150000	NotIntrogressed	328	No-peak	No-peak
OphioH327chr_3	3175000	0.0009814354115359688	0.030679125657245093	0.006882655185165038	0.00843863773870657	0.937301	0.060328369606720125	0.002672775868652157	0.0	0.2665139366170294	0.005345551737304314	0.6647575410462009	0.0003818251240931654	0.0	3150000	3200000	NotIntrogressed	329	Undetermined	No-peak
OphioH327chr_3	3225000	0.0012851938628774767	0.03261319393137679	0.00970633191073686	0.009343877372870865	0.940147	0.050364709968739145	0.007294199374782911	0.0	0.3077457450503647	0.0093782563390066	0.6234803751302536	0.0013893713094824591	0.0003473428273706148	3200000	3250000	NotIntrogressed	330	Undetermined	No-peak
OphioH327chr_3	3275000	0.0006252677780780344	0.032395539447133734	0.005096305506435411	0.005113455072239585	0.9485319999999999	0.03881884538818845	0.0053085600530856005	0.0	0.3029197080291971	0.007299270072992701	0.6449900464499004	0.0006635700066357001	0.0	3250000	3300000	NotIntrogressed	331	No-peak	No-peak
OphioH327chr_3	3325000	0.0005655869978023853	0.028885442003528994	0.004187651404266193	0.004410117807900457	0.9583139999999999	0.03696857670979668	0.0009242144177449168	0.0	0.2381392483056069	0.007085643869377696	0.7162661737523105	0.0006161429451632778	0.0	3300000	3350000	NotIntrogressed	332	No-peak	No-peak
OphioH327chr_3	3375000	0.001402543279334501	0.026641255349173013	0.009981340238561991	0.009914372709863376	0.93776	0.03759597564204395	0.0013238019592268994	0.0	0.2359015091342335	0.03283028858882711	0.6920836642838232	0.00026476039184538	0.0	3350000	3400000	NotIntrogressed	333	No-peak	No-peak
OphioH327chr_3	3425000	0.0007048666363025138	0.029495424577394725	0.0074591071581445985	0.006543690660751997	0.952881	0.05797101449275361	0.014111365369946604	0.0	0.3310450038138825	0.0049580472921434025	0.5903890160183066	0.0015255530129672007	0.0	3400000	3450000	Undetermined	334	Undetermined	No-peak
OphioH327chr_3	3475000	0.0018949366597938145	0.02757323762480131	0.006393083390335052	0.0071869596370968064	0.915805	0.047412353923205336	0.00333889816360601	0.0	0.26110183639399	0.12320534223706175	0.5636060100166945	0.001001669449081803	0.000333889816360601	3450000	3500000	Undetermined	335	Peak	Peak
OphioH327chr_3	3525000	0.002516080178634193	0.02501463739865296	0.010827702336767142	0.006369328824813204	0.90141	0.02581072137657181	0.0013236267372600929	0.0	0.21740569159497025	0.14923891462607544	0.6035737921906023	0.0013236267372600929	0.0013236267372600929	3500000	3550000	Undetermined	336	Peak	Peak
OphioH327chr_3	3575000	0.004152713196176226	0.031260706544826336	0.005512450694171377	0.008709398350612357	0.893202	0.03720033066960595	0.0	0.0	0.23367318820611735	0.20033066960595208	0.5285202535133645	0.0002755580049600441	0.0	3550000	3600000	Undetermined	337	Peak	Peak
OphioH327chr_4	75000	0.00042475802549200566	0.03815961830001189	0.004109135844182929	0.008559427645211953	0.959033	0.028774142688214426	0.04848245959795034	0.0	0.27433977138352383	0.0007883326763894362	0.6389436342136382	0.008671659440283799	0.0	50000	100000	NotIntrogressed	338	Undetermined	No-peak
OphioH327chr_4	125000	0.0006129155556497594	0.03956137016147791	0.004054553235744174	0.005324410418873474	0.9615549999999999	0.029754204398447608	0.02393272962483829	0.0	0.3505821474773609	0.002263906856403622	0.5892626131953428	0.0042043984476067275	0.0	100000	150000	NotIntrogressed	339	Undetermined	No-peak
OphioH327chr_4	175000	0.0002288560525757897	0.03926091126276157	0.004338568748900265	0.012492855237991856	0.959347	0.011741682974559686	0.08258317025440312	0.0	0.3045009784735812	0.0007827788649706457	0.586692759295499	0.0136986301369863	0.0	150000	200000	NotIntrogressed	340	Undetermined	No-peak
OphioH327chr_4	225000	0.0034049449231461962	0.037189278278683735	0.017001613595531817	0.017136520502657154	0.916824	0.1344038061254832	0.0032708890871245913	0.0	0.3024085637823372	0.04014272970561998	0.5170978293190603	0.001784121320249777	0.0008920606601248885	200000	250000	Other_4a	341	Undetermined	Peak
OphioH327chr_4	275000	0.00615584268938651	0.04193300885454428	0.023600364964940484	0.02382917358598744	0.884236	0.16122584943371085	0.0016655562958027982	0.00033311125916055963	0.3031312458361093	0.041305796135909394	0.4910059960026649	0.000999333777481679	0.00033311125916055963	250000	300000	Other_4a	342	Undetermined	Peak
OphioH327chr_4	325000	0.00201175280448718	0.027418181078688826	0.008096560459281789	0.010317137094335642	0.8930739999999999	0.0745390349156532	0.032954099646920365	0.0003923107100823853	0.2632404864652805	0.015300117693213025	0.6033738721067086	0.010200078462142015	0.0	300000	350000	Other_4a	343	Undetermined	Peak
OphioH327chr_4	375000	0.002935415639964666	0.02685809479013471	0.008484723353142222	0.00846477143862705	0.8718469999999999	0.06610044313146234	0.03877400295420975	0.00036927621861152144	0.2684638109305761	0.016617429837518464	0.6045051698670606	0.0051698670605613	0.0	350000	400000	Other_4a	344	Undetermined	Peak
OphioH327chr_4	425000	0.0017999323774970496	0.028004062586266226	0.006975753922239916	0.013507835868244356	0.9230389999999999	0.04921968787515006	0.017607042817126852	0.0004001600640256103	0.27571028411364545	0.0056022408963585435	0.6498599439775911	0.001600640256102441	0.0	400000	450000	NotIntrogressed	345	Peak	Peak
OphioH327chr_4	475000	0.002746626859310404	0.028285145927632687	0.007400410456842189	0.008419212447285551	0.8958799999999999	0.06465517241379311	0.003978779840848806	0.0	0.3285809018567639	0.01160477453580902	0.5911803713527851	0.0	0.0	450000	500000	NotIntrogressed	346	Peak	Peak
OphioH327chr_4	525000	0.0028692185779522856	0.024614068928946558	0.0074676234440562645	0.007204139007718721	0.876713	0.06349206349206349	0.010442773600668335	0.0	0.2802840434419382	0.010025062656641605	0.6324143692564745	0.003341687552213868	0.0	500000	550000	NotIntrogressed	347	Peak	Peak
OphioH327chr_4	575000	0.0016756654088841373	0.02562360775054647	0.0044652751025270375	0.00527393452190369	0.91485	0.04503870513722729	0.0038705137227304713	0.0	0.26882477128782545	0.0049261083743842365	0.6769880365939479	0.0003518648838845883	0.0	550000	600000	NotIntrogressed	348	Undetermined	Peak
OphioH327chr_4	625000	0.002914903592193627	0.033112392613393736	0.007345886889932191	0.006045313889660931	0.8927350000000001	0.08079324274697025	0.0058758721997796545	0.00036724201248622835	0.3059125964010283	0.028644876973925818	0.5762027175908924	0.0022034520749173708	0.0	600000	650000	NotIntrogressed	349	Undetermined	Peak
OphioH327chr_4	675000	0.0013327010038908836	0.033821842356497524	0.009502863271718677	0.008764825915385858	0.926271	0.06512301013024603	0.015557163531114328	0.0	0.3154848046309696	0.007959479015918956	0.5908104196816208	0.005065123010130246	0.0	650000	700000	NotIntrogressed	350	Undetermined	No-peak
OphioH327chr_4	725000	0.0011074791223034904	0.03711807597689764	0.005961661622140722	0.005201427986686165	0.932047	0.034073623364770315	0.017645269242470337	0.0	0.2899300273805902	0.004259202920596289	0.6522665044113173	0.001825372680255552	0.0	700000	750000	NotIntrogressed	351	Undetermined	No-peak
OphioH327chr_4	775000	0.0004928686365791629	0.033773121432471645	0.006743650512962582	0.01082541314612303	0.955175	0.040343668285394096	0.0014942099364960778	0.0007471049682480389	0.2969742248785954	0.010085917071348524	0.6503548748599178	0.0	0.0	750000	800000	NotIntrogressed	352	Undetermined	No-peak
OphioH327chr_4	825000	0.000179509096781139	0.03649789811993314	0.0010469027477286745	0.000752578110054472	0.9643139999999999	0.01749271137026239	0.0	0.0	0.3540191586838817	0.0	0.6284881299458559	0.0	0.0	800000	850000	NotIntrogressed	353	No-peak	No-peak
OphioH327chr_4	875000	0.0006066719507527432	0.03350534064525384	0.0013573407491487884	0.0013391473218694859	0.959119	0.014276846679081315	0.0074487895716946	0.0	0.4376163873370577	0.0	0.5406579764121664	0.0	0.0	850000	900000	NotIntrogressed	354	No-peak	No-peak
OphioH327chr_4	925000	0.00019179683465222824	0.031243265469016387	0.0007781341607948344	0.00046380707435465134	0.971359	0.018045112781954892	0.0	0.0	0.3518796992481203	0.0	0.6300751879699248	0.0	0.0	900000	950000	NotIntrogressed	355	No-peak	No-peak
OphioH327chr_4	975000	0.0005816818153597813	0.03471288193154775	0.002589044060576218	0.0019628141589031088	0.966009	0.023694779116465864	0.011244979919678716	0.0	0.3493975903614458	0.0008032128514056224	0.614859437751004	0.0	0.0	950000	1000000	NotIntrogressed	356	No-peak	No-peak
OphioH327chr_4	1025000	0.00014646921086143862	0.03219005949305709	0.0007393481016700149	0.0008413165011813	0.9642620000000001	0.01432408236347359	0.0004476275738585497	0.0	0.3616830796777081	0.0008952551477170994	0.622202327663384	0.0004476275738585497	0.0	1000000	1050000	NotIntrogressed	357	No-peak	No-peak
OphioH327chr_4	1075000	0.00037941270278283706	0.036829809788356885	0.0031015016418794762	0.003196390725300266	0.9592870000000001	0.024904214559386968	0.011111111111111113	0.0	0.3432950191570881	0.0019157088122605363	0.6160919540229886	0.002681992337164751	0.0	1050000	1100000	NotIntrogressed	358	No-peak	No-peak
OphioH327chr_4	1125000	0.0006022487522004764	0.03240679632145232	0.004010997846691338	0.001902122520892268	0.955692	0.031184155077960383	0.0	0.0004214075010535188	0.347661188369153	0.0012642225031605564	0.6194690265486725	0.0	0.0	1100000	1150000	NotIntrogressed	359	No-peak	No-peak
OphioH327chr_4	1175000	0.0006717649219274681	0.03503250415898435	0.00423272904818346	0.002711193401778252	0.947391	0.02320094376720409	0.005112072355485647	0.0	0.35155328352339754	0.0007864726700747149	0.619347227683838	0.0	0.0	1150000	1200000	NotIntrogressed	360	Undetermined	No-peak
OphioH327chr_4	1225000	0.000917358889731658	0.03019776312322789	0.003083689474823885	0.002996188386891493	0.939378	0.03795309168443497	0.0029850746268656717	0.0	0.35181236673773986	0.003411513859275053	0.6029850746268657	0.0008528784648187633	0.0	1200000	1250000	NotIntrogressed	361	No-peak	No-peak
OphioH327chr_4	1275000	0.0008890080402214623	0.034917813248723145	0.0035589122199811765	0.0034591454095645245	0.94081	0.04500199123855038	0.001991238550378335	0.0	0.342094782954998	0.005575467941059339	0.6053365193150141	0.0	0.0	1250000	1300000	NotIntrogressed	362	No-peak	No-peak
OphioH327chr_4	1325000	0.0008664579513669122	0.038687137508255295	0.002288352435241976	0.0011784911774458846	0.939758	0.01949963208241354	0.0007358351729212656	0.0	0.3554083885209713	0.0011037527593818985	0.623252391464312	0.0	0.0	1300000	1350000	NotIntrogressed	363	No-peak	No-peak
OphioH327chr_4	1375000	0.0010998512034560788	0.034631370603827226	0.004143614421020739	0.0043142862441309686	0.935768	0.040504394344669466	0.003821169277799007	0.0	0.34619793656859005	0.003439052350019106	0.6045089797478028	0.0015284677111196026	0.0	1350000	1400000	NotIntrogressed	364	No-peak	No-peak
OphioH327chr_4	1425000	0.0007852491514055162	0.0339840534186473	0.002308523852762373	0.002349100274365487	0.9522930000000001	0.019750100765820237	0.0032245062474808546	0.0	0.3385731559854897	0.003627569528415962	0.6344216041918581	0.0004030632809351068	0.0	1400000	1450000	NotIntrogressed	365	No-peak	No-peak
OphioH327chr_4	1475000	0.0009264329684665404	0.03065476606040073	0.0029279148727801283	0.003157063978235484	0.949434	0.05070993914807302	0.0008113590263691682	0.0	0.3281947261663286	0.0020283975659229213	0.6178498985801217	0.00040567951318458417	0.0	1450000	1500000	NotIntrogressed	366	No-peak	No-peak
OphioH327chr_4	1525000	0.0008603249658362241	0.03391172849840124	0.003020914025376005	0.0030014896951397483	0.958155	0.03169443315725315	0.0004063388866314506	0.0004063388866314506	0.36286062576188544	0.002031694433157253	0.6026005688744412	0.0	0.0	1500000	1550000	NotIntrogressed	367	No-peak	No-peak
OphioH327chr_4	1575000	0.00021235072554546403	0.03021105212417438	0.0006392211753460696	0.0007431000596164028	0.971216	0.01386321626617375	0.0	0.0	0.35073937153419593	0.0004621072088724584	0.6349353049907579	0.0	0.0	1550000	1600000	NotIntrogressed	368	No-peak	No-peak
OphioH327chr_4	1625000	0.00044599566788529403	0.040603723201855166	0.001359983472870503	0.0013745791219203322	0.963708	0.0222972972972973	0.00033783783783783786	0.0	0.34459459459459457	0.0010135135135135136	0.6317567567567568	0.0	0.0	1600000	1650000	NotIntrogressed	369	No-peak	No-peak
OphioH327chr_4	1675000	0.0005175243185354321	0.03224742100130473	0.0016220534313587164	0.0021016271968114803	0.961865	0.028029678483099757	0.0	0.0	0.3371805441055235	0.0020610057708161577	0.6327287716405606	0.0	0.0	1650000	1700000	NotIntrogressed	370	No-peak	No-peak
OphioH327chr_4	1725000	0.002983168385698808	0.032751904448350126	0.01211661520117902	0.0084251479010846	0.915201	0.06779089376053962	0.005396290050590218	0.0	0.3109612141652614	0.007757166947723441	0.6080944350758853	0.0	0.0	1700000	1750000	NotIntrogressed	371	Peak	Peak
OphioH327chr_4	1775000	0.0014753304216678187	0.02802602635216395	0.004492472868749584	0.00440085822996423	0.934874	0.07838827838827839	0.0	0.0	0.27472527472527475	0.01391941391941392	0.6329670329670329	0.0	0.0	1750000	1800000	NotIntrogressed	372	No-peak	No-peak
OphioH327chr_4	1825000	0.0009989367845514305	0.029435953243780743	0.003877063799417442	0.004010535003965384	0.956169	0.049836601307189546	0.002042483660130719	0.0	0.30514705882352944	0.006127450980392157	0.6368464052287581	0.0	0.0	1800000	1850000	NotIntrogressed	373	No-peak	No-peak
OphioH327chr_4	1875000	0.0005120068329347456	0.03152488696419618	0.0013242239451894586	0.001803030874277843	0.9565379999999999	0.020242914979757085	0.00044984255510571296	0.00044984255510571296	0.3562753036437247	0.0031488978857399912	0.618983355825461	0.00044984255510571296	0.0	1850000	1900000	NotIntrogressed	374	No-peak	No-peak
OphioH327chr_4	1925000	0.0006156009221853255	0.02942308417860713	0.0022903133010988533	0.0012258787546729267	0.957965	0.02290748898678414	0.005286343612334802	0.0	0.3634361233480176	0.0013215859030837006	0.6061674008810573	0.000881057268722467	0.0	1900000	1950000	NotIntrogressed	375	No-peak	No-peak
OphioH327chr_4	1975000	0.0007488413889621321	0.031065937005136844	0.0021434327173592	0.002266905598325625	0.959291	0.03203285420944558	0.004106776180698152	0.0	0.3425051334702259	0.003285420944558521	0.6172484599589322	0.0008213552361396304	0.0	1950000	2000000	NotIntrogressed	376	No-peak	No-peak
OphioH327chr_4	2025000	0.0009663761665616168	0.03301225817221432	0.0025388748818710107	0.00255980582770629	0.964825	0.03786707882534776	0.002704791344667697	0.0	0.34350850077279754	0.0034775888717156105	0.6124420401854714	0.0	0.0	2000000	2050000	Undetermined	377	No-peak	No-peak
OphioH327chr_4	2075000	0.0007097191201699207	0.031943707450080336	0.0017225887820361886	0.0015375899136920196	0.964046	0.02205607476635514	0.00485981308411215	0.0	0.3446728971962617	0.0022429906542056075	0.6257943925233644	0.00037383177570093456	0.0	2050000	2100000	Undetermined	378	No-peak	No-peak
OphioH327chr_4	2125000	0.002019193893003091	0.030280195213315063	0.0034189530752497172	0.004809479064990385	0.9422719999999999	0.05367647058823529	0.0011029411764705882	0.0	0.3077205882352941	0.1011029411764706	0.5363970588235294	0.0	0.0	2100000	2150000	Undetermined	379	Undetermined	Peak
OphioH327chr_4	2175000	0.0035898168178070907	0.0286012939469976	0.006425048747687562	0.0070985329360289265	0.9061469999999999	0.04503464203233257	0.004330254041570439	0.0	0.2829099307159353	0.16137413394919167	0.5054849884526559	0.0005773672055427253	0.00028868360277136264	2150000	2200000	Undetermined	380	Peak	Peak
OphioH327chr_4	2225000	0.004080176287083711	0.03342053088538568	0.010514821263863458	0.011638525330621196	0.904781	0.06777426160337552	0.02531645569620253	0.00026371308016877635	0.22125527426160335	0.18591772151898733	0.4955168776371308	0.003955696202531646	0.0	2200000	2250000	Introgressed	381	Peak	Peak
OphioH327chr_4	2275000	0.003057608209193785	0.0328391070889606	0.007677657980158842	0.008465425220243641	0.9173469999999999	0.044265593561368215	0.0002874389192296637	0.0002874389192296637	0.2739292900258695	0.1655648174762863	0.5156654210980167	0.0	0.0	2250000	2300000	Introgressed	382	Peak	Peak
OphioH327chr_4	2325000	0.002693389643880475	0.030094803159087437	0.0066586912329316605	0.0071706748812029935	0.9178959999999999	0.04823747680890538	0.005875077303648732	0.0	0.2551020408163265	0.20006184291898574	0.4879406307977737	0.0027829313543599253	0.0	2300000	2350000	Introgressed	383	Undetermined	Peak
OphioH327chr_4	2375000	0.0026249830880692893	0.03007986650461861	0.004853928627736395	0.007519132920435106	0.917632	0.037574992106094086	0.008525418377012947	0.0	0.2311335648879065	0.21187243448058102	0.5099463214398484	0.0009472687085569939	0.0	2350000	2400000	Introgressed	384	Undetermined	Peak
OphioH327chr_4	2425000	0.002979809965792971	0.030804310782568324	0.00662893704376493	0.00651125319682595	0.905652	0.04437956204379562	0.014306569343065694	0.00029197080291970805	0.258978102189781	0.16613138686131387	0.5124087591240876	0.0035036496350364962	0.0	2400000	2450000	Undetermined	385	Undetermined	Peak
OphioH327chr_4	2475000	0.002877081114790762	0.02671889105756049	0.007963288743282884	0.008785671587598104	0.9062549999999999	0.06570188133140377	0.020839363241678725	0.0	0.19739507959479016	0.11722141823444285	0.5901591895803184	0.008393632416787264	0.0002894356005788712	2450000	2500000	Undetermined	386	Undetermined	Peak
OphioH327chr_4	2525000	0.003151597245478902	0.024965821872608717	0.013636579002998271	0.01636535234842184	0.9065489999999999	0.09117456197274497	0.04866969500324465	0.0006489292667099286	0.18786502271252434	0.020765736534717714	0.5960415314730695	0.054510058403634	0.0003244646333549643	2500000	2550000	Undetermined	387	Undetermined	Peak
OphioH327chr_4	2575000	0.002021590582651596	0.03286345642188638	0.009624720533290484	0.006075803839924354	0.930845	0.0514018691588785	0.04641744548286604	0.0	0.26760124610591896	0.003426791277258567	0.5990654205607476	0.03177570093457944	0.0003115264797507789	2550000	2600000	Undetermined	388	Undetermined	Peak
OphioH327chr_4	2625000	0.00213320475161987	0.029269999859896707	0.007736626682898435	0.005960356171637721	0.920947	0.04684922467832398	0.02573408116133289	0.0003299241174529858	0.20950181458264605	0.013856812933025405	0.6700758825470142	0.033322335862751566	0.0003299241174529858	2600000	2650000	NotIntrogressed	389	Undetermined	Peak
OphioH327chr_4	2675000	0.0012963583910943078	0.03439247994322768	0.006022426540033997	0.005047700339891271	0.949134	0.057320441988950276	0.005179558011049724	0.0	0.30214088397790057	0.012085635359116022	0.6191298342541437	0.003798342541436464	0.0003453038674033149	2650000	2700000	NotIntrogressed	390	Undetermined	Peak
OphioH327chr_4	2725000	0.0020789741923389364	0.03605157786948232	0.007413300962469935	0.009080169195808924	0.938459	0.05245398773006135	0.018404907975460124	0.0	0.3033742331288344	0.039570552147239264	0.5809815950920245	0.005214723926380368	0.0	2700000	2750000	NotIntrogressed	391	Undetermined	Peak
OphioH327chr_4	2775000	0.002094951755037904	0.02670331578790833	0.010015688726880663	0.010517637041861585	0.929983	0.03658141793460667	0.009711880867594691	0.0006474587245063128	0.25639365490449983	0.016833926837164132	0.6649401100679831	0.014244091939138882	0.0006474587245063128	2750000	2800000	NotIntrogressed	392	Peak	Peak
OphioH327chr_4	2825000	0.0020765192454701353	0.034655115519139634	0.007989008493343379	0.00801416928676368	0.940887	0.05625	0.0047619047619047615	0.0	0.3425595238095238	0.00625	0.5886904761904762	0.001488095238095238	0.0	2800000	2850000	NotIntrogressed	393	Peak	Peak
OphioH327chr_4	2875000	0.0026236261682242986	0.031879188365656584	0.01097535651263477	0.00918753851707659	0.92774	0.07375537799631224	0.011370620774431468	0.0	0.3073140749846343	0.017209588199139522	0.5869698832206515	0.003380454824830977	0.0	2850000	2900000	NotIntrogressed	394	Peak	Peak
OphioH327chr_4	2925000	0.002992911648712316	0.03685187531300499	0.013775175630511087	0.014918925870089871	0.9273450000000001	0.07913669064748201	0.007194244604316547	0.00034258307639602604	0.2997601918465228	0.011647824597464886	0.6008907159986296	0.001027749229188078	0.0	2900000	2950000	NotIntrogressed	395	Peak	Peak
OphioH327chr_4	2975000	0.002890131452715805	0.032494281119488176	0.01224635195670816	0.011867968863047784	0.926201	0.09088200238379024	0.008939213349225268	0.0	0.2857568533969011	0.017580452920143028	0.5899880810488677	0.006853396901072706	0.0	2950000	3000000	NotIntrogressed	396	Peak	Peak
OphioH327chr_4	3025000	0.0021756327561639104	0.032786052162491926	0.010077531371035307	0.008555598354813735	0.944641	0.06358199559332704	0.005036197670758577	0.00031476235442241113	0.29052565313188544	0.016367642429965374	0.6229146994019515	0.0009442870632672332	0.00031476235442241113	3000000	3050000	NotIntrogressed	397	Peak	Peak
OphioH327chr_4	3075000	0.0027869709458754823	0.03278435921650247	0.011293873381148936	0.011158546331267007	0.9348790000000001	0.0959780621572212	0.009750152346130407	0.0	0.28549664838513106	0.013406459475929309	0.5917123705057892	0.003656307129798903	0.0	3050000	3100000	NotIntrogressed	398	Peak	Peak
OphioH327chr_4	3125000	0.0020618816130705394	0.03592038846860268	0.007883267281707016	0.008798772253602856	0.932558	0.05829466357308585	0.004640371229698376	0.0	0.3422273781902552	0.004930394431554524	0.5893271461716937	0.000580046403712297	0.0	3100000	3150000	NotIntrogressed	399	Peak	Peak
OphioH327chr_4	3175000	0.0007737039271781534	0.0324496476045013	0.0022095130561469527	0.0022434388448189435	0.9524469999999999	0.02640914465904612	0.001970831690973591	0.0	0.3109972408356326	0.0015766653527788724	0.658651951123374	0.00039416633819471815	0.0	3150000	3200000	NotIntrogressed	400	Peak	Peak
