gene_ID,dxy_ame1/ame2,dxy_nov/ame1,dxy_nov/ame2,dxy_ulm/ame1,dxy_ulm/ame2,dxy_ulm/nov,dxy_nov/ame,dxy_ulm/ame,Length,JGI_ProteinID,Chrom,Gff_Start,Gff_Stop,Start,End,Description,dxy.ame1.ame2,dxy.ame1.nov,dxy.ame2.nov,dxy.ame1.ulm,dxy.ame2.ulm,dxy.nov.ulm,dxy.ame.ulm,dxy.ame.nov,dist.ame1,dist.ame2,dist.nov,high.ame1,high.ame2,high.nov,high1.a1a2,high1.anov,high05.a1a2,high05.anov
1983361,0.0,4.296296296296299,4.296296296296299,9.33333333333333,9.33333333333333,11.7777777777778,4.296296296296299,9.33333333333333,1806,1983361,OphioH327chr_4,390565,392370,17815980,17817785,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase 1 (Phospholipase C-1)",0.0,0.002378901603707807,0.002378901603707807,0.005167958656330748,0.005167958656330748,0.0065214716377507195,0.005167958656330748,0.002378901603707807,0.0,0.0,0.004757803207415614,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983362,0.0,14.1111111111111,14.1111111111111,16.6666666666667,16.6666666666667,5.888888888888889,14.1111111111111,16.6666666666667,1779,1983362,OphioH327chr_4,392600,394441,17818015,17819856,Putative uncharacterized protein,0.0,0.00793204671788145,0.00793204671788145,0.009368559115608037,0.009368559115608037,0.003310224220848167,0.009368559115608037,0.00793204671788145,0.0,0.0,0.0158640934357629,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983364,0.0,0.0,0.0,5.66666666666667,5.66666666666667,5.66666666666667,0.0,5.66666666666667,1182,1983364,OphioH327chr_4,398840,400074,17824255,17825489,Putative uncharacterized protein,0.0,0.0,0.0,0.004794134235758604,0.004794134235758604,0.004794134235758604,0.004794134235758604,0.0,0.0,0.0,0.0,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983365,0.0,0.0740740740740741,0.0740740740740741,12.0,12.0,12.0740740740741,0.0740740740740741,12.0,996,1983365,OphioH327chr_4,401790,402785,17827205,17828200,Putative uncharacterized protein,0.0,7.437156031533544e-05,7.437156031533544e-05,0.012048192771084338,0.012048192771084338,0.012122564331399698,0.012048192771084338,7.437156031533544e-05,0.0,0.0,0.00014874312063067088,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983366,5.43846153846154,1.4,6.73076923076923,7.8,7.03846153846154,8.0,1.4,7.8,780,1983366,OphioH327chr_4,403475,404314,17828890,17829729,Putative CYP450 pseudogene/fragment,0.006972386587771205,0.0017948717948717947,0.008629191321499013,0.01,0.009023668639053257,0.010256410256410256,0.01,0.0017948717948717947,0.0001380670611439861,0.013806706114398421,0.003451676528599603,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983367,6.153846153846151,9.65185185185185,10.5498575498575,14.533333333333301,13.076923076923098,14.1851851851852,9.65185185185185,14.533333333333301,1140,1983367,OphioH327chr_4,405898,407037,17831313,17832452,Putative uncharacterized protein,0.005398110661268553,0.008466536712150747,0.009254261008646928,0.012748538011695879,0.0114709851551957,0.012443144899285262,0.012748538011695879,0.008466536712150747,0.004610386364772371,0.006185834957764735,0.012322687059529122,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983368,3.1076923076923104,2.86666666666667,4.05128205128205,15.6,14.076923076923098,15.8888888888889,2.86666666666667,15.6,1440,1983368,OphioH327chr_4,408675,410281,17834090,17835696,"Carboxypeptidase S1, putative",0.00215811965811966,0.001990740740740743,0.0028133903133903126,0.010833333333333334,0.00977564102564104,0.011033950617283959,0.010833333333333334,0.001990740740740743,0.0013354700854700903,0.002980769230769229,0.0026460113960113953,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983369,0.0,1.7037037037037,1.7037037037037,10.0,10.0,10.0740740740741,1.7037037037037,10.0,969,1983369,OphioH327chr_4,411083,412193,17836498,17837608,Nuclear cap-binding protein subunit 3,0.0,0.001758208156556966,0.001758208156556966,0.010319917440660475,0.010319917440660475,0.010396361273554281,0.010319917440660475,0.001758208156556966,0.0,0.0,0.003516416313113932,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983370,12.4307692307692,4.0518518518518505,16.2364672364672,20.0,20.0,20.8518518518519,4.0518518518518505,20.0,1593,1983370,OphioH327chr_4,418024,419742,17843439,17845157,Putative uncharacterized protein,0.007803370515234903,0.002543535374671595,0.010192383701486,0.012554927809165096,0.012554927809165096,0.013089674734370308,0.012554927809165096,0.002543535374671595,0.0001545221884204969,0.015452218842049309,0.004932548560922693,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983371,10.3384615384615,19.039506172839502,19.4672364672365,110.295238095238,112.35164835164801,109.798941798942,19.039506172839502,110.295238095238,7638,1983371,OphioH327chr_4,420864,428809,17846279,17854224,Adenylate cyclase,0.0013535561061091255,0.002492734508096295,0.002548734808488675,0.014440329679921184,0.014709563806185913,0.014375352421961508,0.014440329679921184,0.002492734508096295,0.0012975558057167456,0.0014095564065015054,0.0036879132104758443,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983372,0.6,17.1753086419753,17.5185185185185,14.952380952381,14.619047619047599,23.2486772486772,17.1753086419753,14.952380952381,1815,1983372,OphioH327chr_4,432627,434441,17858042,17859856,Putative uncharacterized protein,0.0003305785123966942,0.009462979968030468,0.009652076318742975,0.008238226420044629,0.008054571690935316,0.012809188566764298,0.008238226420044629,0.009462979968030468,0.00014148216168418694,0.0005196748631092016,0.01878447777437675,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983373,10.2666666666667,7.844444444444441,17.3703703703704,46.4761904761905,44.7912087912088,46.8941798941799,7.844444444444441,46.4761904761905,3330,1983373,OphioH327chr_4,435117,438446,17860532,17863861,Protoporphyrinogen oxidase,0.003083083083083093,0.002355689022355688,0.0052163274385496694,0.013956813956813965,0.013450813450813455,0.014082336304558529,0.013956813956813965,0.002355689022355688,0.00022244466688911124,0.005943721499277074,0.004488933377822264,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983374,21.387179487179502,9.64197530864197,26.0327635327635,72.1047619047619,72.0201465201465,71.2839506172839,9.64197530864197,72.1047619047619,5028,1983374,OphioH327chr_4,440917,446009,17866332,17871424,F-box domain containing protein,0.004253615649797037,0.0019176561870807417,0.00517755837962679,0.014340644770239042,0.01432381593479445,0.014177396701925997,0.014340644770239042,0.0019176561870807417,0.000993713457250989,0.007513517842343085,0.0028415989169104944,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983375,0.7769230769230769,1.03703703703704,1.74216524216524,5.9428571428571395,5.18131868131868,6.920634920634919,1.03703703703704,5.9428571428571395,993,1983375,OphioH327chr_4,446447,447439,17871862,17872854,Bem46 family protein,0.0007823998760554652,0.0010443474693222962,0.0017544463667323667,0.005984750395626525,0.0052178435864236455,0.006969420866701832,0.005984750395626525,0.0010443474693222962,7.230097864539473e-05,0.0014924987734655358,0.0020163939599991978,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983376,5.43846153846154,4.85925925925926,3.4772079772079802,30.2,30.961538461538503,28.2592592592593,4.85925925925926,30.2,1470,1983376,OphioH327chr_4,453101,456194,17878516,17881609,Putative uncharacterized protein,0.0036996336996337003,0.0033056185437137825,0.002365447603542844,0.02054421768707483,0.02106227106227109,0.019223985890652585,0.02054421768707483,0.0033056185437137825,0.004639804639804639,0.002759462759462762,0.0019714324476229257,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983377,4.66153846153846,4.925925925925929,6.61823361823362,24.019047619047605,25.5421245421245,24.619047619047603,4.925925925925929,24.019047619047605,1281,1983377,OphioH327chr_4,457112,458392,17882527,17883807,Peroxisome biogenesis factor 10 (Peroxin-10),0.003638983966852818,0.003845375430074886,0.005166458718371288,0.018750232333370496,0.019939207292837238,0.019218616408311944,0.018750232333370496,0.003845375430074886,0.0023179006785564154,0.004960067255149221,0.005372850181593357,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983378,3.71282051282051,2.58518518518519,4.80626780626781,18.2095238095238,18.3150183150183,19.8077601410935,2.58518518518519,18.2095238095238,1416,1983378,OphioH327chr_4,458961,460376,17884376,17885791,EXS family protein,0.002622048384760247,0.001825695752249428,0.0033942569253303744,0.012859833198816244,0.012934334968233263,0.01398853117308863,0.012859833198816244,0.001825695752249428,0.001053487211679301,0.004190609557841193,0.002597904292819555,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983379,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1086,1983379,OphioH327chr_4,462122,463207,17887537,17888622,Conserved hypothetical protein,0.0,0.0,0.0,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0009208103130755065,0.0,0.0,0.0,0.0,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983380,23.533333333333303,15.837037037037001,18.0769230769231,95.8,92.97435897435899,95.7407407407407,15.837037037037001,95.8,4155,1983380,OphioH327chr_4,467364,471837,17892779,17897252,Putative uncharacterized protein,0.005663858804653021,0.003811561260418051,0.004350643339813021,0.023056558363417568,0.02237650035483971,0.023042296207157812,0.023056558363417568,0.003811561260418051,0.005124776725258051,0.00620294088404799,0.0024983457955780513,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983381,2.26153846153846,22.755555555555603,21.068376068376104,65.0666666666667,62.89743589743589,59.8518518518518,22.755555555555603,65.0666666666667,3906,1983381,OphioH327chr_4,471868,475827,17897283,17901242,NF-X1 finger transcription factor,0.0005789909015715464,0.005825795073106913,0.0053938494798709945,0.016658132787165054,0.016102774167290293,0.015323054749578032,0.016658132787165054,0.005825795073106913,0.0010109364948074646,0.00014704530833562802,0.010640653651406361,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983382,0.0,2.7407407407407405,2.7407407407407405,11.333333333333302,11.333333333333302,8.74074074074074,2.7407407407407405,11.333333333333302,501,1983382,OphioH327chr_4,476860,477452,17902275,17902867,Putative uncharacterized protein,0.0,0.0054705404006801205,0.0054705404006801205,0.022621423819028548,0.022621423819028548,0.017446588304871738,0.022621423819028548,0.0054705404006801205,0.0,0.0,0.010941080801360241,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983383,0.0,1.6666666666666698,1.6666666666666698,7.33333333333333,7.33333333333333,7.0,1.6666666666666698,7.33333333333333,309,1983383,OphioH327chr_4,477493,477801,17902908,17903216,Molybdopterin synthase sulfur carrier subunit (Sulfur carrier protein MOCS2A),0.0,0.005393743257820938,0.005393743257820938,0.023732470334412073,0.023732470334412073,0.022653721682847898,0.023732470334412073,0.005393743257820938,0.0,0.0,0.010787486515641875,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983384,0.753846153846154,0.222222222222222,0.8917378917378921,1.2,1.92307692307692,1.03703703703704,0.222222222222222,1.2,207,1983384,OphioH327chr_4,478946,479533,17904361,17904948,40S ribosomal protein S28,0.0036417688591601645,0.0010735373054213623,0.004307912520472908,0.005797101449275362,0.009290226681531014,0.005009840758633044,0.005797101449275362,0.0010735373054213623,0.0004073936441086187,0.006876144074211711,0.001739680966734106,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983385,11.692307692307699,8.74814814814815,14.4786324786325,24.0,24.0,25.592592592592602,8.74814814814815,24.0,1401,1983385,OphioH327chr_4,480182,481723,17905597,17907138,Putative uncharacterized protein,0.008345687146543683,0.006244217093610386,0.010334498557196646,0.017130620985010708,0.017130620985010708,0.01826737515531235,0.017130620985010708,0.006244217093610386,0.004255405682957422,0.012435968610129942,0.008233028504263348,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983386,0.0,44.3333333333333,44.3333333333333,56.380952380952394,56.380952380952394,43.825396825396794,44.3333333333333,56.380952380952394,2526,1983386,OphioH327chr_4,482400,484977,17907815,17910392,Putative uncharacterized protein,0.0,0.017550804961731316,0.017550804961731316,0.022320250348753918,0.022320250348753918,0.017349721625256054,0.022320250348753918,0.017550804961731316,0.0,0.0,0.03510160992346263,No_outlier,No_outlier,Outlier,No_outlier,Outlier,No_outlier,No_outlier
1983387,0.0,2.7407407407407405,2.7407407407407405,70.8571428571429,70.8571428571429,70.1904761904762,2.7407407407407405,70.8571428571429,3147,1983387,OphioH327chr_4,485122,488497,17910537,17913912,DNA polymerase theta (DNA polymerase eta),0.0,0.0008709058597841565,0.0008709058597841565,0.02251577466067458,0.02251577466067458,0.022303932694781127,0.02251577466067458,0.0008709058597841565,0.0,0.0,0.001741811719568313,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983388,0.7307692307692311,1.8074074074074098,1.27492877492877,20.0857142857143,19.401098901098898,20.4708994708995,1.8074074074074098,20.0857142857143,1515,1983388,OphioH327chr_4,489278,490792,17914693,17916207,Prolyl 4-hydroxylase,0.00048235592790048254,0.0011930081897078614,0.000841537145167505,0.013257897218293267,0.012806005875312804,0.013512144865280198,0.013257897218293267,0.0011930081897078614,0.000833826972440839,0.0001308848833601261,0.0015521894069748842,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983389,4.4538461538461505,4.7407407407407405,6.50569800569801,83.9428571428571,86.71978021978019,80.994708994709,4.7407407407407405,83.9428571428571,6747,1983389,OphioH327chr_4,498649,505560,17924064,17930975,Lid2 complex component snt2,0.0006601224475835409,0.0007026442479236313,0.0009642356611379887,0.012441508395265614,0.012853087330632902,0.012004551503588113,0.012441508395265614,0.0007026442479236313,0.00039853103436918364,0.0009217138607978984,0.001006757461478079,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983390,0.0,0.037037037037037,0.037037037037037,2.0,2.0,2.03703703703704,0.037037037037037,2.0,480,1983390,OphioH327chr_4,505979,506633,17931394,17932048,Cytosine deaminase,0.0,7.716049382716041e-05,7.716049382716041e-05,0.004166666666666667,0.004166666666666667,0.004243827160493833,0.004166666666666667,7.716049382716041e-05,0.0,0.0,0.00015432098765432082,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983391,0.0,0.0,0.0,12.0,12.0,12.0,0.0,12.0,1242,1983391,OphioH327chr_4,507543,508906,17932958,17934321,Putative uncharacterized protein,0.0,0.0,0.0,0.00966183574879227,0.00966183574879227,0.00966183574879227,0.00966183574879227,0.0,0.0,0.0,0.0,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983392,0.753846153846154,7.79259259259259,8.51566951566952,32.2,32.9230769230769,32.3333333333333,7.79259259259259,32.2,3276,1983392,OphioH327chr_4,509654,513003,17935069,17938418,Valine-tRNA ligase,0.0002301117685733071,0.0023786912675801556,0.00259941071906884,0.00982905982905983,0.010049779280548505,0.00986975986975986,0.00982905982905983,0.0023786912675801556,9.392317084622875e-06,0.0004508312200619917,0.004747990218075688,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983393,3.0153846153846198,12.014814814814802,9.92592592592593,26.733333333333302,28.1794871794872,28.851851851851897,12.014814814814802,26.733333333333302,1824,1983393,OphioH327chr_4,513608,515495,17939023,17940910,6-phosphogluconate dehydrogenase,0.0016531713900134978,0.00658706952566601,0.005441845354126057,0.014656432748537994,0.015449280251911841,0.015817901234567926,0.014656432748537994,0.00658706952566601,0.00279839556155345,0.0005079472184735447,0.01037574348977857,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983394,0.0,12.333333333333302,12.333333333333302,18.3333333333333,18.3333333333333,17.4814814814815,12.333333333333302,18.3333333333333,1035,1983394,OphioH327chr_4,515934,516968,17941349,17942383,6-phosphogluconate dehydrogenase,0.0,0.011916264090177103,0.011916264090177103,0.017713365539452464,0.017713365539452464,0.0168903202719628,0.017713365539452464,0.011916264090177103,0.0,0.0,0.023832528180354206,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983395,1.62051282051282,1.77777777777778,1.77777777777778,4.0,4.0,2.44444444444444,1.77777777777778,4.0,750,1983395,OphioH327chr_4,518128,518877,17943543,17944292,Putative uncharacterized protein,0.00216068376068376,0.0023703703703703734,0.0023703703703703734,0.005333333333333333,0.005333333333333333,0.0032592592592592534,0.005333333333333333,0.0023703703703703734,0.00216068376068376,0.00216068376068376,0.002580056980056987,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983396,0.81025641025641,8.78024691358025,9.452991452991448,16.8666666666667,16.076923076923098,10.679012345679,8.78024691358025,16.8666666666667,1113,1983396,OphioH327chr_4,519131,520415,17944546,17945830,RNA-binding protein,0.0007279931808233693,0.00788881124310894,0.00849325377627264,0.015154237795747259,0.014444674822033331,0.00959479995119407,0.015154237795747259,0.00788881124310894,0.00012355064765967073,0.001332435713987069,0.01565407183855821,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983397,2.43076923076923,2.68395061728395,2.12820512820513,5.6,3.23076923076923,5.0,2.68395061728395,5.6,1191,1983397,OphioH327chr_4,521699,523276,17947114,17948691,ATP-dependent RNA helicase eIF4A (Translation initiation factor 1),0.0020409481366660204,0.0022535269666531907,0.0017869060690219394,0.004701931150293871,0.0027126525867080015,0.0041981528127623844,0.004701931150293871,0.0022535269666531907,0.002507569034297272,0.0015743272390347693,0.0019994848990091095,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983398,0.81025641025641,6.8,7.58974358974359,19.8666666666667,19.0769230769231,18.3703703703704,6.8,19.8666666666667,1578,1983398,OphioH327chr_4,527670,529885,17953085,17955300,Major facilitator superfamily transporter,0.0005134704754476616,0.004309252217997465,0.004809723440902148,0.012589776087874968,0.01208930486497028,0.011641552832934346,0.012589776087874968,0.004309252217997465,1.2999252542978366e-05,0.0010139416983523447,0.008605505183451951,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983399,0.81025641025641,2.3925925925925897,3.18233618233618,22.561904761904803,23.351648351648397,22.5396825396825,2.3925925925925897,22.561904761904803,1593,1983399,OphioH327chr_4,530865,532457,17956280,17957872,F-box and WD domain containing protein,0.0005086355368841243,0.001501941363837156,0.0019977000516862397,0.014163154276148652,0.014658912963997737,0.01414920435636064,0.014163154276148652,0.001501941363837156,1.287684903504083e-05,0.001004394224733208,0.0029910058786392713,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983400,3.2794871794871803,6.82962962962963,4.76210826210826,38.7142857142857,38.7527472527473,36.1957671957672,6.82962962962963,38.7142857142857,2592,1983400,OphioH327chr_4,534709,537300,17960124,17962715,Zinc finger CCCH domain-containing protein 4,0.0012652342513453628,0.0026348879743941472,0.0018372331258133718,0.014936067019400348,0.014950905575905593,0.013964416356391668,0.014936067019400348,0.0026348879743941472,0.0020628890999261386,0.0004675794027645874,0.0032068868488621567,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983401,12.9641025641026,7.6641975308642,12.695156695156697,29.3142857142857,30.893772893772898,33.1216931216931,7.6641975308642,29.3142857142857,1653,1983401,OphioH327chr_4,538058,539710,17963473,17965125,Golgi apparatus membrane protein tvp38,0.007842772271084453,0.004636538131194313,0.007680070595981063,0.017733990147783242,0.018689517782076767,0.0200373219127,0.017733990147783242,0.004636538131194313,0.004799239806297703,0.010886304735871202,0.004473836456090922,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983402,16.2051282051282,14.725925925925901,6.3019943019943,26.3333333333333,26.3333333333333,26.3333333333333,14.725925925925901,26.3333333333333,2280,1983402,OphioH327chr_4,540345,543004,17965760,17968419,Putative uncharacterized protein,0.0071075123706702634,0.006458739441195571,0.0027640325885939913,0.011549707602339167,0.011549707602339167,0.011549707602339167,0.011549707602339167,0.006458739441195571,0.010802219223271844,0.003412805518068683,0.0021152596591192986,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983403,0.0,20.3703703703704,20.3703703703704,25.571428571428598,25.571428571428598,28.8306878306878,20.3703703703704,25.571428571428598,1578,1983403,OphioH327chr_4,544215,545792,17969630,17971207,Proline iminopeptidase,0.0,0.012908979955874778,0.012908979955874778,0.01620496107188124,0.01620496107188124,0.018270397864821167,0.01620496107188124,0.012908979955874778,0.0,0.0,0.025817959911749556,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983404,4.86153846153846,5.35802469135802,5.943019943019941,8.0,8.0,4.7407407407407405,5.35802469135802,8.0,774,1983404,OphioH327chr_4,545939,546712,17971354,17972127,DUF1640-domain-containing protein,0.00628105744384814,0.006922512521134393,0.007678320339819045,0.0103359173126615,0.0103359173126615,0.006124988037132739,0.0103359173126615,0.006922512521134393,0.005525249625163488,0.007036865262532792,0.008319775417105298,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983405,1.5846153846153799,2.9777777777777796,3.37606837606838,50.828571428571394,52.3516483516484,52.9470899470899,2.9777777777777796,50.828571428571394,5049,1983405,OphioH327chr_4,549025,554194,17974440,17979609,Clathrin heavy chain,0.00031384737267090116,0.0005897757531744464,0.0006686607993797544,0.010067057125880649,0.010368716251069202,0.010486648830875401,0.010067057125880649,0.0005897757531744464,0.00023496232646559308,0.00039273241887620924,0.0009445891798832995,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983406,6.03076923076923,8.94074074074074,12.475783475783501,47.3333333333333,46.64468864468861,44.1181657848324,8.94074074074074,47.3333333333333,3015,1983406,OphioH327chr_4,555794,558808,17981209,17984223,Probable dipeptidyl-aminopeptidase B,0.0020002551345834926,0.002965419814507708,0.004137904967092372,0.015699281370923152,0.015470875172367697,0.014632890807572935,0.015699281370923152,0.002965419814507708,0.0008277699819988294,0.003172740287168156,0.005103069647016588,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983407,1.5076923076923099,1.46666666666667,0.341880341880342,7.64761904761905,6.2014652014652,6.269841269841269,1.46666666666667,7.64761904761905,426,1983407,OphioH327chr_4,559026,559494,17984441,17984909,Putative uncharacterized protein,0.003539183820873967,0.0034428794992175348,0.0008025360138036197,0.01795215738877711,0.014557430050387793,0.014717937253148518,0.01795215738877711,0.0034428794992175348,0.006179527306287883,0.0008988403354600518,0.0007062316921471871,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983408,0.0,0.0,0.0,14.0,14.0,14.0,0.0,14.0,1296,1983408,OphioH327chr_4,560286,561637,17985701,17987052,Serine/threonine-protein kinase ENV7 (Late endosome and vacuole interface protein 7),0.0,0.0,0.0,0.010802469135802469,0.010802469135802469,0.010802469135802469,0.010802469135802469,0.0,0.0,0.0,0.0,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983409,0.753846153846154,2.4370370370370398,1.87464387464387,58.99047619047621,58.2673992673993,58.2275132275132,2.4370370370370398,58.99047619047621,3330,1983409,OphioH327chr_4,563484,566813,17988899,17992228,Alpha-mannosidase,0.00022638022638022645,0.0007318429540651771,0.0005629561185116727,0.01771485771485772,0.017497717497717506,0.017485739707961922,0.01771485771485772,0.0007318429540651771,0.00039526706193373097,5.7493390826722046e-05,0.0010684188461966234,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983410,1.5076923076923099,0.8888888888888891,1.15669515669516,7.38095238095238,7.38095238095238,6.56613756613757,0.8888888888888891,7.38095238095238,1647,1983410,OphioH327chr_4,569255,571870,17994670,17997285,"ATP synthase subunit alpha, mitochondrial",0.0009154173088599331,0.0005397018147473522,0.000702304284575082,0.004481452568884262,0.004481452568884262,0.0039867259053658595,0.004481452568884262,0.0005397018147473522,0.0007528148390322034,0.001078019778687663,0.00032658879046250117,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983411,1.5076923076923099,1.5037037037037,0.3789173789173789,17.8380952380952,16.3919413919414,16.423280423280403,1.5037037037037,17.8380952380952,1020,1983411,OphioH327chr_4,572794,573980,17998209,17999395,ATP-dependent (S)-NAD(P)H-hydrate dehydratase,0.0014781297134238331,0.0014742193173565687,0.00037148762638958716,0.017488328664799217,0.016070530776413138,0.016101255316941572,0.017488328664799217,0.0014742193173565687,0.0025808614043908145,0.0003753980224568516,0.00036757723032232264,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983412,1.67692307692308,4.98271604938272,5.105413105413111,30.190476190476197,30.190476190476197,28.5608465608466,4.98271604938272,30.190476190476197,2418,1983412,OphioH327chr_4,585472,587889,18010887,18013304,Putative uncharacterized protein,0.0006935165744098759,0.0020606766126479406,0.0021114198119988052,0.01248572216314152,0.01248572216314152,0.011811764499936558,0.01248572216314152,0.0020606766126479406,0.0006427733750590113,0.0007442597737607405,0.00347857985023687,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983413,6.70769230769231,5.23456790123457,10.1424501424501,41.0,41.0,38.3333333333333,5.23456790123457,41.0,1782,1983413,OphioH327chr_4,588352,590333,18013767,18015748,CWF19-like protein mug161 (Meiotically up-regulated gene 161 protein),0.0037641370974704318,0.0029374679580440907,0.005691610629882211,0.023007856341189674,0.023007856341189674,0.02151141040029927,0.023007856341189674,0.0029374679580440907,0.0010099944256323117,0.006518279769308553,0.00486494149045587,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983414,0.133333333333333,5.8,5.66666666666667,34.1904761904762,34.1904761904762,36.6719576719577,5.8,34.1904761904762,2112,1983414,OphioH327chr_4,592840,594951,18018255,18020366,Cell cycle control protein tyrosine phosphatase,6.313131313131297e-05,0.002746212121212121,0.0026830808080808093,0.016188672438672443,0.016188672438672443,0.017363616321949667,0.016188672438672443,0.002746212121212121,0.0001262626262626249,1.3010426069826053e-18,0.005366161616161618,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,1983415,OphioH327chr_4,595851,596017,18021266,18021432,Putative uncharacterized protein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
1983416,1.8,4.02716049382716,2.9002849002849,40.295238095238105,38.5054945054945,40.3915343915344,4.02716049382716,40.295238095238105,1764,1983416,OphioH327chr_4,605400,607163,18030815,18032578,tRNA methyltransferase,0.0010204081632653062,0.00228297080148932,0.0016441524378032312,0.022843105496166725,0.021828511624429985,0.022897695233296145,0.022843105496166725,0.00228297080148932,0.0016592265269513948,0.0003815897995792178,0.002906715076027245,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier,No_outlier
